"","sample","gene","anova_p","mean_between","mean_intra","fdr"
"6898","M8","ENSG00000198231",0.6013,3.4471,3.5177,0.9561
"6899","M8","ENSG00000258449",0.3722,0.1572,0.4445,0.9297
"6900","M8","ENSG00000086061",0.0439,5.8261,5.6203,0.8598
"6901","M8","ENSG00000110717",0.0322,2.5549,2.2546,0.8
"6902","M8","ENSG00000229372",0.0318,-0.5203,-1.0443,0.8
"6903","M8","ENSG00000206561",0.2391,-0.6034,-0.1309,0.9297
"6904","M8","ENSG00000110665",0.9587,0.3759,0.3867,0.9915
"6905","M8","ENSG00000151704",0.1501,-2.7387,-2.1048,0.9297
"6906","M8","ENSG00000235869",0.677,1.5264,1.6731,0.9668
"6907","M8","ENSG00000079819",0.1884,1.9479,1.8005,0.9297
"6908","M8","ENSG00000144524",0.9507,2.3599,2.3486,0.9893
"6909","M8","ENSG00000134802",0.861,4.8193,4.8319,0.9779
"6910","M8","ENSG00000159784",0.0201,-6.6439,-6.6439,0.7354
"6911","M8","ENSG00000078804",0.7451,2.1277,2.0965,0.97
"6912","M8","ENSG00000042832",0.3524,-5.4937,-5.94,0.9297
"6913","M8","ENSG00000280194",0.7109,-2.0405,-2.295,0.9668
"6914","M8","ENSG00000285091",0.6031,-3.4444,-3.9191,0.9561
"6915","M8","ENSG00000086589",0.6583,3.7136,3.7626,0.9638
"6916","M8","ENSG00000266236",0.4733,-1.8951,-0.8866,0.9297
"6917","M8","ENSG00000226647",0.9563,0.9329,0.9441,0.9905
"6918","M8","ENSG00000260805",0.2885,-1.3064,-1.7512,0.9297
"6919","M8","ENSG00000283239",0.0311,-3.5738,-5.1116,0.8
"6920","M8","ENSG00000268083",0.9915,-3.7066,-3.7303,0.996
"6921","M8","ENSG00000126883",0.4068,2.8056,2.728,0.9297
"6922","M8","ENSG00000223722",0.1774,-1.2303,-2.5174,0.9297
"6923","M8","ENSG00000123453",0.6774,-3.2013,-3.3866,0.9668
"6924","M8","ENSG00000138035",0.8326,3.746,3.7639,0.9779
"6925","M8","ENSG00000163702",0.193,-2.4677,-1.9366,0.9297
"6926","M8","ENSG00000225285",0.9895,-1.4223,-1.4287,0.9952
"6927","M8","ENSG00000250317",0.5197,2.1444,2.2278,0.9381
"6928","M8","ENSG00000261762",0.4679,0.5498,0.6915,0.9297
"6929","M8","ENSG00000205710",0.4166,-0.0889,-0.4389,0.9297
"6930","M8","ENSG00000226781",0.7802,-2.932,-2.6436,0.9724
"6931","M8","ENSG00000258445",0.7157,-0.3054,-0.1664,0.9668
"6932","M8","ENSG00000249465",0.9827,-3.7094,-3.7337,0.9952
"6933","M8","ENSG00000225871",0.2424,1.3761,1.6474,0.9297
"6934","M8","ENSG00000224735",0.8038,-2.5281,-2.1119,0.9774
"6935","M8","ENSG00000260405",0.2839,-1.0198,-2.8757,0.9297
"6936","M8","ENSG00000179314",0.0728,-6.5673,-5.9523,0.896
"6937","M8","ENSG00000154957",0.2861,1.7708,1.5867,0.9297
"6938","M8","ENSG00000180423",0.0759,1.2332,1.4401,0.896
"6939","M8","ENSG00000175600",0.2077,-5.1899,-4.1782,0.9297
"6940","M8","ENSG00000264808",0.3506,-2.2071,-1.1218,0.9297
"6941","M8","ENSG00000267353",0.4502,-2.3821,-3.0743,0.9297
"6942","M8","ENSG00000278455",0.6004,-4.497,-4.9558,0.9561
"6943","M8","ENSG00000123595",0.3552,4.7035,4.7822,0.9297
"6944","M8","ENSG00000196741",0.9114,-0.1756,-0.1337,0.9838
"6945","M8","ENSG00000104973",0.2943,2.6308,2.5619,0.9297
"6946","M8","ENSG00000142156",0.2903,-4.9945,-4.3706,0.9297
"6947","M8","ENSG00000241352",0.2555,0.4589,0.0601,0.9297
"6948","M8","ENSG00000261736",0.8524,-1.2874,-1.1978,0.9779
"6949","M8","ENSG00000227038",0.3586,-4.7197,-5.4809,0.9297
"6950","M8","ENSG00000253366",0.7696,1.5694,1.9718,0.9705
"6951","M8","ENSG00000116062",0.9627,2.3246,2.3176,0.992
"6952","M8","ENSG00000083857",0.5401,-3.942,-4.1759,0.9459
"6953","M8","ENSG00000134852",0.52,2.0917,2.0257,0.9381
"6954","M8","ENSG00000236144",0.1535,1.9501,2.2698,0.9297
"6955","M8","ENSG00000078114",0.4471,-6.5177,-6.3694,0.9297
"6956","M8","ENSG00000271778",0.7869,-3.9944,-4.4847,0.9738
"6957","M8","ENSG00000175606",0.0408,3.3068,3.4393,0.8515
"6958","M8","ENSG00000239300",0.6426,1.3352,1.4228,0.9617
"6959","M8","ENSG00000275964",0.1377,1.8792,2.1503,0.9297
"6960","M8","ENSG00000153113",0.6209,2.7613,2.7033,0.9617
"6961","M8","ENSG00000100372",0.3058,2.0571,2.1385,0.9297
"6962","M8","ENSG00000207508",0.7593,-0.7743,-0.5781,0.97
"6963","M8","ENSG00000146247",0.8516,3.6408,3.6596,0.9779
"6964","M8","ENSG00000133216",0.6475,-5.1204,-5.3294,0.9617
"6965","M8","ENSG00000179362",0.2124,-5.6759,-6.4783,0.9297
"6966","M8","ENSG00000262728",0.1019,-0.7216,-0.1345,0.9124
"6967","M8","ENSG00000173273",0.2426,3.0169,3.091,0.9297
"6968","M8","ENSG00000120533",0.6435,0.7216,0.6446,0.9617
"6969","M8","ENSG00000222389",0.2112,0.3868,-0.3308,0.9297
"6970","M8","ENSG00000203910",0.5974,-3.8763,-3.3315,0.9561
"6971","M8","ENSG00000249509",0.8102,-0.0105,0.06,0.9779
"6972","M8","ENSG00000132196",0.0269,2.0334,2.2424,0.7634
"6973","M8","ENSG00000149927",0.5456,-2.8193,-3.0164,0.9459
"6974","M8","ENSG00000242327",0.8832,-2.7379,-2.9638,0.9792
"6975","M8","ENSG00000272010",0.6019,-3.3086,-4.0671,0.9561
"6976","M8","ENSG00000213590",0.7742,-0.4708,-0.5893,0.9724
"6977","M8","ENSG00000274267",0.3166,7.9572,7.8365,0.9297
"6978","M8","ENSG00000172893",0.8365,2.9502,2.9843,0.9779
"6979","M8","ENSG00000227067",0.1273,-3.09,-1.2351,0.9297
"6980","M8","ENSG00000223754",0.81,-1.9412,-1.6543,0.9779
"6981","M8","ENSG00000269335",0.1646,2.3916,2.594,0.9297
"6982","M8","ENSG00000115896",0.0962,-2.0667,-2.5468,0.9124
"6983","M8","ENSG00000065923",0.4717,4.7174,4.7488,0.9297
"6984","M8","ENSG00000131626",0.2935,2.2932,2.1817,0.9297
"6985","M8","ENSG00000176225",0.1463,1.7435,1.8489,0.9297
"6986","M8","ENSG00000155850",0.2159,1.2278,1.3528,0.9297
"6987","M8","ENSG00000273478",0.9059,1.1976,1.1665,0.9836
"6988","M8","ENSG00000203392",0.325,-4.7234,-5.7507,0.9297
"6989","M8","ENSG00000093009",0.9275,0.8816,0.8692,0.9841
"6990","M8","ENSG00000247853",0.4672,0.8028,0.9557,0.9297
"6991","M8","ENSG00000179978",0.0847,2.057,2.2109,0.9091
"6992","M8","ENSG00000129757",0.166,-1.4668,-0.9804,0.9297
"6993","M8","ENSG00000167117",0.0921,-4.5553,-5.97,0.9093
"6994","M8","ENSG00000130517",0.1822,3.7271,3.5638,0.9297
"6995","M8","ENSG00000100647",0.7198,4.0594,4.0865,0.9675
"6996","M8","ENSG00000142556",0.9707,1.4163,1.4205,0.993
"6997","M8","ENSG00000221263",0.2059,-4.6981,-6.6439,0.9297
"6998","M8","ENSG00000261341",0.18,-1.9465,-1.4636,0.9297
"6999","M8","ENSG00000207142",0.9546,3.6227,3.6439,0.9905
"7000","M8","ENSG00000225062",0.4509,-3.2653,-2.2253,0.9297
"7001","M8","ENSG00000075073",0.1116,-2.316,-1.5147,0.9297
"7002","M8","ENSG00000238728",0.5339,-1.3749,-2.2947,0.9436
"7003","M8","ENSG00000149809",0.4715,2.1135,2.2399,0.9297
"7004","M8","ENSG00000269559",0.3226,-2.8442,-2.0798,0.9297
"7005","M8","ENSG00000161920",0.2808,1.3268,1.5169,0.9297
"7006","M8","ENSG00000266495",0.3388,-0.4272,-0.0215,0.9297
"7007","M8","ENSG00000214093",0.8566,1.3255,1.2641,0.9779
"7008","M8","ENSG00000260367",0.3313,-0.5531,-0.8452,0.9297
"7009","M8","ENSG00000128482",0.6136,-3.969,-3.5043,0.9617
"7010","M8","ENSG00000259750",0.9923,-2.2312,-2.2251,0.9963
"7011","M8","ENSG00000138032",0.9463,2.6585,2.6499,0.9873
"7012","M8","ENSG00000257391",0.7254,-5.6623,-5.9069,0.9698
"7013","M8","ENSG00000200075",0.7054,-1.1376,-1.8003,0.9668
"7014","M8","ENSG00000203872",0.797,1.1009,0.9763,0.9764
"7015","M8","ENSG00000276903",0.1373,5.3147,5.0331,0.9297
"7016","M8","ENSG00000165591",0.9836,2.1066,2.1097,0.9952
"7017","M8","ENSG00000124177",0.2626,3.1525,3.1108,0.9297
"7018","M8","ENSG00000262714",0.9844,-0.4828,-0.4774,0.9952
"7019","M8","ENSG00000174206",0.1412,1.2516,1.0161,0.9297
"7020","M8","ENSG00000197157",0.2068,5.4936,5.5699,0.9297
"7021","M8","ENSG00000160570",0.4307,2.5694,2.4563,0.9297
"7022","M8","ENSG00000284324",0.062,3.3963,3.9796,0.896
"7023","M8","ENSG00000105696",0.7568,-6.0533,-5.836,0.97
"7024","M8","ENSG00000213060",0.6216,-5.337,-4.7584,0.9617
"7025","M8","ENSG00000104907",0.8147,3.0801,3.1075,0.9779
"7026","M8","ENSG00000100902",0.9233,3.6113,3.6248,0.9841
"7027","M8","ENSG00000241597",0.5897,-1.9222,-2.8637,0.9561
"7028","M8","ENSG00000283849",0.6338,0.2907,0.5936,0.9617
"7029","M8","ENSG00000174501",0.7004,3.0474,3.0007,0.9668
"7030","M8","ENSG00000171960",0.7823,3.1873,3.2108,0.9736
"7031","M8","ENSG00000276672",0.4347,0.3749,0.2667,0.9297
"7032","M8","ENSG00000228955",0.1932,1.5876,1.8324,0.9297
"7033","M8","ENSG00000271425",0.0014,0.0497,-0.1876,0.3111
"7034","M8","ENSG00000257754",0.7252,-2.4371,-2.0376,0.9698
"7035","M8","ENSG00000271976",0.8452,1.7253,1.7546,0.9779
"7036","M8","ENSG00000232994",0.3525,-1.128,-1.5882,0.9297
"7037","M8","ENSG00000188992",0.3403,-5.4527,-4.5622,0.9297
"7038","M8","ENSG00000104671",0.1634,2.5862,2.3585,0.9297
"7039","M8","ENSG00000252951",0.4493,1.1192,1.7466,0.9297
"7040","M8","ENSG00000208028",0.8493,3.2477,3.1957,0.9779
"7041","M8","ENSG00000165629",0.7133,5.3045,5.3272,0.9668
"7042","M8","ENSG00000182247",0.4523,2.5699,2.4288,0.9297
"7043","M8","ENSG00000257696",0.2375,-3.6295,-5.4157,0.9297
"7044","M8","ENSG00000199072",0.3311,2.1711,1.8262,0.9297
"7045","M8","ENSG00000122026",0.8615,7.5145,7.4791,0.9779
"7046","M8","ENSG00000159884",0.642,2.308,2.3758,0.9617
"7047","M8","ENSG00000127184",0.4132,5.7242,5.6515,0.9297
"7048","M8","ENSG00000274954",0.111,-3.3522,-0.7771,0.9297
"7049","M8","ENSG00000221164",0.2035,2.0806,2.6159,0.9297
"7050","M8","ENSG00000201114",0.4832,-1.4894,-0.4894,0.9297
"7051","M8","ENSG00000271360",0.2707,0.0121,0.4769,0.9297
"7052","M8","ENSG00000126458",0.8153,1.8718,1.9256,0.9779
"7053","M8","ENSG00000212719",0.048,-3.6903,-4.3261,0.8745
"7054","M8","ENSG00000160200",0.8586,3.4196,3.4049,0.9779
"7055","M8","ENSG00000270424",0.0739,-0.4944,-1.0508,0.896
"7056","M8","ENSG00000258867",0.6992,-5.1435,-5.4743,0.9668
"7057","M8","ENSG00000219902",0.2237,0.5378,1.155,0.9297
"7058","M8","ENSG00000011485",0.423,2.3662,2.3128,0.9297
"7059","M8","ENSG00000144161",0.0286,0.71,0.3721,0.7944
"7060","M8","ENSG00000148450",0.7596,2.0929,2.0522,0.97
"7061","M8","ENSG00000169118",0.0065,2.7105,2.3594,0.6929
"7062","M8","ENSG00000260386",0.143,0.097,-0.309,0.9297
"7063","M8","ENSG00000258484",0.6406,-3.1082,-3.2754,0.9617
"7064","M8","ENSG00000150967",0.7656,-2.1865,-2.1326,0.97
"7065","M8","ENSG00000248672",0.3712,-0.5117,-2.2294,0.9297
"7066","M8","ENSG00000198783",0.7087,2.8035,2.8568,0.9668
"7067","M8","ENSG00000131398",0.2997,0.3804,0.1916,0.9297
"7068","M8","ENSG00000243660",0.4395,-1.6551,-1.7914,0.9297
"7069","M8","ENSG00000278603",0.469,2.1593,1.9034,0.9297
"7070","M8","ENSG00000246596",0.5121,1.3008,1.4321,0.9357
"7071","M8","ENSG00000265943",0.6842,-1.8978,-1.6091,0.9668
"7072","M8","ENSG00000001461",0.1659,1.6629,1.7584,0.9297
"7073","M8","ENSG00000241409",0.9188,-0.579,-0.5176,0.984
"7074","M8","ENSG00000095209",0.1717,2.3633,2.436,0.9297
"7075","M8","ENSG00000184523",0.2187,-2.7981,-4.6844,0.9297
"7076","M8","ENSG00000158402",0.0141,0.8042,0.5666,0.722
"7077","M8","ENSG00000174171",0.7668,-2.7694,-2.6246,0.97
"7078","M8","ENSG00000230641",0.3239,-1.468,-3.061,0.9297
"7079","M8","ENSG00000099942",0.6684,4.4387,4.4559,0.9666
"7080","M8","ENSG00000250182",0.6677,1.7497,1.613,0.9666
"7081","M8","ENSG00000232398",0.6679,-0.6687,-0.8942,0.9666
"7082","M8","ENSG00000164342",0.154,-4.5456,-3.6919,0.9297
"7083","M8","ENSG00000230825",0.2501,-4.9644,-5.811,0.9297
"7084","M8","ENSG00000225037",0.7615,0.9319,0.8458,0.97
"7085","M8","ENSG00000259529",0.8008,3.754,3.6898,0.9765
"7086","M8","ENSG00000214626",0.0034,-0.3899,-1.5817,0.5231
"7087","M8","ENSG00000198554",0.1972,2.0289,2.1667,0.9297
"7088","M8","ENSG00000204767",0.3811,2.4824,2.5946,0.9297
"7089","M8","ENSG00000226107",0.0638,-1.4692,-4.103,0.896
"7090","M8","ENSG00000232101",0.2151,-2.3394,-4.7521,0.9297
"7091","M8","ENSG00000144535",0.946,1.6372,1.632,0.9873
"7092","M8","ENSG00000122378",0.9369,2.2619,2.2668,0.9864
"7093","M8","ENSG00000086967",0.8759,1.5267,1.5443,0.9787
"7094","M8","ENSG00000151474",0.3424,1.2457,1.1677,0.9297
"7095","M8","ENSG00000133069",0.9559,-3.5716,-3.5325,0.9905
"7096","M8","ENSG00000237868",0.3473,-5.1362,-4.0405,0.9297
"7097","M8","ENSG00000259244",0.0496,-1.2925,-3.3186,0.8842
"7098","M8","ENSG00000217801",0.8376,1.597,1.6426,0.9779
"7099","M8","ENSG00000273137",0.2395,1.7732,2.0248,0.9297
"7100","M8","ENSG00000034693",0.6119,2.6393,2.7076,0.9617
"7101","M8","ENSG00000218891",0.8427,2.3798,2.4063,0.9779
"7102","M8","ENSG00000165046",0.8274,-1.1625,-1.2317,0.9779
"7103","M8","ENSG00000239257",0.9729,2.6367,2.6474,0.9942
"7104","M8","ENSG00000213064",0.0402,4.1456,4.2673,0.8515
"7105","M8","ENSG00000284387",0.76,1.6307,1.4919,0.97
"7106","M8","ENSG00000168214",0.2109,3.5041,3.2252,0.9297
"7107","M8","ENSG00000091136",0.7588,-0.6317,-0.6769,0.97
"7108","M8","ENSG00000206573",0.8924,1.7292,1.746,0.9833
"7109","M8","ENSG00000127663",0.9008,3.0791,3.0676,0.9833
"7110","M8","ENSG00000176018",0.7238,2.0546,1.9915,0.9696
"7111","M8","ENSG00000252026",0.9254,2.424,2.4528,0.9841
"7112","M8","ENSG00000253926",0.4438,-3.0814,-3.9029,0.9297
"7113","M8","ENSG00000277462",0.3875,1.0571,0.8069,0.9297
"7114","M8","ENSG00000101191",0.6625,3.8214,3.8017,0.9659
"7115","M8","ENSG00000279532",0.9114,-0.3545,-0.4037,0.9838
"7116","M8","ENSG00000099331",0.7972,4.9254,4.947,0.9764
"7117","M8","ENSG00000265008",0.63,-5.0087,-5.6095,0.9617
"7118","M8","ENSG00000242852",0.4797,0.482,0.0781,0.9297
"7119","M8","ENSG00000011132",0.8175,2.5415,2.5213,0.9779
"7120","M8","ENSG00000196678",0.5364,0.3438,0.2604,0.9441
"7121","M8","ENSG00000250479",0.6431,2.9724,3.0392,0.9617
"7122","M8","ENSG00000244490",0.752,0.6756,0.7863,0.97
"7123","M8","ENSG00000009335",0.1026,3.2256,3.3126,0.9124
"7124","M8","ENSG00000224208",0.34,-0.807,-0.313,0.9297
"7125","M8","ENSG00000198492",0.0721,3.038,3.5754,0.896
"7126","M8","ENSG00000231827",0.6738,-0.4743,-0.5466,0.9668
"7127","M8","ENSG00000201221",0.5792,0.9673,0.6871,0.9547
"7128","M8","ENSG00000221916",0.7366,-1.1504,-0.8912,0.9699
"7129","M8","ENSG00000118200",0.2663,3.1126,3.2324,0.9297
"7130","M8","ENSG00000100949",0.3015,2.7373,2.8506,0.9297
"7131","M8","ENSG00000237039",0.256,2.3816,2.0054,0.9297
"7132","M8","ENSG00000235475",0.077,0.9098,1.3085,0.896
"7133","M8","ENSG00000156304",0.2933,3.0603,2.9109,0.9297
"7134","M8","ENSG00000167766",0.4786,2.6039,2.698,0.9297
"7135","M8","ENSG00000213928",0.6159,4.5176,4.5935,0.9617
"7136","M8","ENSG00000279075",0.7141,-0.987,-1.4448,0.9668
"7137","M8","ENSG00000272533",0.308,3.6198,3.3989,0.9297
"7138","M8","ENSG00000230590",0.2462,1.7814,1.9218,0.9297
"7139","M8","ENSG00000012211",0.4486,2.3353,2.4398,0.9297
"7140","M8","ENSG00000131721",0.684,-1.3302,-1.2306,0.9668
"7141","M8","ENSG00000104691",0.0656,0.5993,0.3081,0.896
"7142","M8","ENSG00000184923",0.3328,0.2565,0.551,0.9297
"7143","M8","ENSG00000269275",0.3325,-3.6631,-5.1686,0.9297
"7144","M8","ENSG00000106588",0.513,3.7795,3.8875,0.9357
"7145","M8","ENSG00000235833",0.0897,-1.1547,-0.2935,0.9091
"7146","M8","ENSG00000243005",0.5551,-0.0583,-0.3772,0.9475
"7147","M8","ENSG00000168386",0.1737,-0.0576,0.1289,0.9297
"7148","M8","ENSG00000275645",0.4218,-1.5897,-0.8686,0.9297
"7149","M8","ENSG00000119227",0.4621,1.5953,1.68,0.9297
"7150","M8","ENSG00000157833",0.9041,0.4282,0.406,0.9833
"7151","M8","ENSG00000053501",0.9661,2.0562,2.0605,0.9922
"7152","M8","ENSG00000262339",0.9419,-1.3108,-1.3412,0.9864
"7153","M8","ENSG00000284052",0.7783,-1.8206,-1.7505,0.9724
"7154","M8","ENSG00000266648",0.1133,-2.8561,-4.7326,0.9297
"7155","M8","ENSG00000143799",0.3403,4.9429,4.9012,0.9297
"7156","M8","ENSG00000271803",0.0523,-2.423,-5.0532,0.8908
"7157","M8","ENSG00000139990",0.4769,3.2696,3.392,0.9297
"7158","M8","ENSG00000105549",0.2447,-5.8926,-6.6439,0.9297
"7159","M8","ENSG00000124181",0.3191,3.2435,3.1768,0.9297
"7160","M8","ENSG00000185641",0.5841,-0.2649,-0.5149,0.9561
"7161","M8","ENSG00000235703",0.4494,0.4392,0.6534,0.9297
"7162","M8","ENSG00000166860",0.3726,2.0278,1.9722,0.9297
"7163","M8","ENSG00000243789",0.2729,-0.3144,0.2553,0.9297
"7164","M8","ENSG00000269843",0.4142,-1.0488,-1.5165,0.9297
"7165","M8","ENSG00000223505",0.6652,1.6324,1.481,0.9666
"7166","M8","ENSG00000240399",0.2133,0.6559,0.1932,0.9297
"7167","M8","ENSG00000235033",0.0353,-0.0384,-0.5609,0.8108
"7168","M8","ENSG00000233514",0.6684,-6.3625,-6.6439,0.9666
"7169","M8","ENSG00000141741",0.8472,2.0335,2.0817,0.9779
"7170","M8","ENSG00000268333",0.4438,-0.0886,0.0955,0.9297
"7171","M8","ENSG00000164880",0.3482,3.9374,4.0303,0.9297
"7172","M8","ENSG00000140525",0.4258,2.5118,2.5864,0.9297
"7173","M8","ENSG00000278095",0.5028,-4.3471,-5.2887,0.9346
"7174","M8","ENSG00000233189",0.5597,-0.4564,-0.8435,0.9475
"7175","M8","ENSG00000261490",0.6131,0.4972,0.3939,0.9617
"7176","M8","ENSG00000164404",0.9437,-2.3386,-2.372,0.9871
"7177","M8","ENSG00000140854",0.8198,2.4654,2.4875,0.9779
"7178","M8","ENSG00000101187",0.784,2.7322,2.7617,0.9736
"7179","M8","ENSG00000279328",0.4569,-0.7805,-1.0219,0.9297
"7180","M8","ENSG00000106780",0.9854,1.2496,1.2476,0.9952
"7181","M8","ENSG00000169282",0.331,1.0016,1.4862,0.9297
"7182","M8","ENSG00000275709",0.2252,-0.0121,0.4331,0.9297
"7183","M8","ENSG00000081019",0.3643,2.5273,2.6733,0.9297
"7184","M8","ENSG00000277411",0.6551,0.9272,0.7265,0.9634
"7185","M8","ENSG00000160172",0.8725,0.2753,0.3026,0.9787
"7186","M8","ENSG00000143179",0.0586,2.8152,2.9311,0.896
"7187","M8","ENSG00000105127",0.5403,3.3413,3.2944,0.9459
"7188","M8","ENSG00000179846",0.2931,-1.8568,-1.1572,0.9297
"7189","M8","ENSG00000065154",0.311,1.576,1.7452,0.9297
"7190","M8","ENSG00000234616",0.8371,1.2871,1.1098,0.9779
"7191","M8","ENSG00000186272",0.7564,1.332,1.1949,0.97
"7192","M8","ENSG00000279555",0.9038,2.0735,2.0567,0.9833
"7193","M8","ENSG00000181408",0.7067,-6.1067,-5.8213,0.9668
"7194","M8","ENSG00000120500",0.3099,-0.4685,-0.7129,0.9297
"7195","M8","ENSG00000165501",0.4705,1.6512,1.7645,0.9297
"7196","M8","ENSG00000231507",0.892,-0.4377,-0.4914,0.9833
"7197","M8","ENSG00000100968",0.7101,1.7407,1.6874,0.9668
"7198","M8","ENSG00000261723",3e-04,-2.5239,-6.6439,0.1714
"7199","M8","ENSG00000105675",0.5969,-2.8469,-2.6267,0.9561
"7200","M8","ENSG00000163352",0.9645,0.0977,0.1112,0.9922
"7201","M8","ENSG00000267519",0.14,1.868,2.0057,0.9297
"7202","M8","ENSG00000100023",0.0376,2.4169,2.223,0.8108
"7203","M8","ENSG00000146350",0.9129,0.744,0.7278,0.9838
"7204","M8","ENSG00000249493",0.618,-0.5795,-0.359,0.9617
"7205","M8","ENSG00000230733",0.2948,1.272,1.1252,0.9297
"7206","M8","ENSG00000272910",0.4692,-0.8147,0.0283,0.9297
"7207","M8","ENSG00000258230",0.457,1.0265,1.267,0.9297
"7208","M8","ENSG00000105576",0.432,3.7317,3.8077,0.9297
"7209","M8","ENSG00000213139",0.6416,0.7874,0.7233,0.9617
"7210","M8","ENSG00000271096",0.8892,0.321,0.2329,0.9827
"7211","M8","ENSG00000234946",0.5596,0.6317,0.8812,0.9475
"7212","M8","ENSG00000163510",0.4282,3.233,3.1453,0.9297
"7213","M8","ENSG00000166455",0.8189,-3.4292,-3.7407,0.9779
"7214","M8","ENSG00000183763",0.2363,1.0086,1.2118,0.9297
"7215","M8","ENSG00000252122",0.4621,-1.2379,-2.4382,0.9297
"7216","M8","ENSG00000236928",0.3505,0.6171,0.25,0.9297
"7217","M8","ENSG00000237437",0.4483,-0.0079,0.1766,0.9297
"7218","M8","ENSG00000274011",0.7761,-0.1009,0.0613,0.9724
"7219","M8","ENSG00000131187",0.0076,0.222,0.524,0.6929
"7220","M8","ENSG00000204386",0.348,3.1118,2.9955,0.9297
"7221","M8","ENSG00000247473",0.7362,0.4349,0.52,0.9699
"7222","M8","ENSG00000211964",0.5135,-2.197,-1.3969,0.9357
"7223","M8","ENSG00000115207",0.7271,3.417,3.3746,0.9699
"7224","M8","ENSG00000263413",0.0793,2.094,2.5285,0.896
"7225","M8","ENSG00000006756",0.8981,2.1844,2.1753,0.9833
"7226","M8","ENSG00000147364",0.3953,1.2196,1.1319,0.9297
"7227","M8","ENSG00000205639",0.5111,-2.3911,-2.0952,0.9357
"7228","M8","ENSG00000236104",0.6225,2.8132,2.8845,0.9617
"7229","M8","ENSG00000170160",0.1898,-5.505,-4.9034,0.9297
"7230","M8","ENSG00000213740",0.0192,-4.0806,-6.6439,0.7354
"7231","M8","ENSG00000115306",0.0031,5.0792,4.9877,0.5167
"7232","M8","ENSG00000201371",0.2709,-1.2772,-3.055,0.9297
"7233","M8","ENSG00000250770",0.4378,-6.2814,-6.6439,0.9297
"7234","M8","ENSG00000085514",0.0834,2.6091,2.4175,0.9065
"7235","M8","ENSG00000226621",0.3014,-0.8441,0.2778,0.9297
"7236","M8","ENSG00000269903",0.59,-0.7047,-1.1355,0.9561
"7237","M8","ENSG00000260190",0.11,0.2765,-0.2798,0.9283
"7238","M8","ENSG00000131100",0.3692,4.0298,4.2184,0.9297
"7239","M8","ENSG00000188760",0.829,-0.2673,-0.1966,0.9779
"7240","M8","ENSG00000011454",0.9095,3.0649,3.0737,0.9838
"7241","M8","ENSG00000108947",0.2423,-6.3935,-5.6721,0.9297
"7242","M8","ENSG00000204816",0.7944,-5.1984,-4.8518,0.9759
"7243","M8","ENSG00000137491",0.4074,-3.1893,-2.8924,0.9297
"7244","M8","ENSG00000237249",0.5983,1.9497,2.0572,0.9561
"7245","M8","ENSG00000227848",0.8181,-5.2547,-4.9281,0.9779
"7246","M8","ENSG00000265205",0.3244,1.9539,2.233,0.9297
"7247","M8","ENSG00000136541",0.4891,0.3892,0.1908,0.9297
"7248","M8","ENSG00000185105",0.0211,-1.6489,-0.8491,0.7354
"7249","M8","ENSG00000162599",0.5873,-5.9376,-6.2026,0.9561
"7250","M8","ENSG00000284034",0.5984,2.437,2.2481,0.9561
"7251","M8","ENSG00000204010",0.2764,-1.495,-1.023,0.9297
"7252","M8","ENSG00000238228",0.3294,2.9399,2.8075,0.9297
"7253","M8","ENSG00000108557",0.474,3.6364,3.7509,0.9297
"7254","M8","ENSG00000106771",0.5931,2.8115,2.8561,0.9561
"7255","M8","ENSG00000256030",0.2913,-0.9611,-1.3834,0.9297
"7256","M8","ENSG00000124496",0.7968,2.6669,2.6483,0.9764
"7257","M8","ENSG00000116874",0.4565,1.6618,1.7281,0.9297
"7258","M8","ENSG00000260979",0.1766,0.7139,1.2861,0.9297
"7259","M8","ENSG00000186940",0.286,-5.662,-6.6439,0.9297
"7260","M8","ENSG00000101307",0.2532,-1.9059,-2.2221,0.9297
"7261","M8","ENSG00000100156",0.9414,-2.0476,-2.004,0.9864
"7262","M8","ENSG00000205086",0.7596,-4.4444,-4.6904,0.97
"7263","M8","ENSG00000247121",0.3138,2.4992,2.4002,0.9297
"7264","M8","ENSG00000207034",0.4093,2.2785,2.4943,0.9297
"7265","M8","ENSG00000241278",0.6494,-4.4074,-3.7211,0.9617
"7266","M8","ENSG00000280474",0.7466,-2.585,-2.28,0.97
"7267","M8","ENSG00000254802",0.0131,1.3662,0.7062,0.722
"7268","M8","ENSG00000263813",0.9088,1.8214,1.7912,0.9838
"7269","M8","ENSG00000218018",0.2032,1.8826,2.1287,0.9297
"7270","M8","ENSG00000114767",0.6465,3.5385,3.4512,0.9617
"7271","M8","ENSG00000185049",0.7184,2.4452,2.4809,0.967
"7272","M8","ENSG00000269107",0.0201,-6.6439,-4.6244,0.7354
"7273","M8","ENSG00000151422",0.6621,1.7086,1.7813,0.9659
"7274","M8","ENSG00000111845",0.1585,2.7419,2.5296,0.9297
"7275","M8","ENSG00000015153",0.4833,1.175,1.2571,0.9297
"7276","M8","ENSG00000276925",0.6473,0.3681,0.9462,0.9617
"7277","M8","ENSG00000260017",0.1548,-0.2297,0.5015,0.9297
"7278","M8","ENSG00000205765",0.2476,3.2793,3.4277,0.9297
"7279","M8","ENSG00000245384",0.3812,-3.0877,-2.352,0.9297
"7280","M8","ENSG00000275793",0.979,-1.4579,-1.4527,0.9952
