"","Var1","Freq","gene","compare","gene_compare","FC","medianp","uchar","ubb","us","uc"
320,"ENSG00000100372 D5/D6",6,"ENSG00000100372","D5/D6","ENSG00000100372 D5/D6",1.28286751221324,0.00930117604671436,4.04985967604411,7.12781683346745,3.04463151948601,8.7451081923872
322,"ENSG00000100422 D5/D6",9,"ENSG00000100422","D5/D6","ENSG00000100422 D5/D6",0.8176634086829,0.000706479156283387,1.19661846776756,1.67695114158922,3.04463151948601,3.67611778621516
327,"ENSG00000100483 D5/D6",4,"ENSG00000100483","D5/D6","ENSG00000100483 D5/D6",0.835617961714851,0.242719041735404,7.54451189351218,9.63315961277359,3.04463151948601,12.6090128450235
337,"ENSG00000100603 D5/D6",4,"ENSG00000100603","D5/D6","ENSG00000100603 D5/D6",1.09803718698061,0.104440604123577,1.59206747070722,10.7046707346451,3.04463151948601,11.2425279834163
339,"ENSG00000100647 D5/D6",8,"ENSG00000100647","D5/D6","ENSG00000100647 D5/D6",1.1419690161375,0.00129465735780729,0.511757695193417,3.37569237740319,3.04463151948601,4.57460119080291
343,"ENSG00000100784 D5/D6",7,"ENSG00000100784","D5/D6","ENSG00000100784 D5/D6",1.24171890639089,0.0108198352460789,1.37542610920247,4.81124909559321,3.04463151948601,5.85744790255705
345,"ENSG00000100852 D5/D6",4,"ENSG00000100852","D5/D6","ENSG00000100852 D5/D6",1.22390320733547,0.155979891504702,9.1804365145597,11.3763418503261,3.04463151948601,14.9322252053333
348,"ENSG00000100902 D5/D6",6,"ENSG00000100902","D5/D6","ENSG00000100902 D5/D6",0.88335680222011,0.029093432120485,1.71669318436404,2.52478589142704,3.04463151948601,4.31176998183329
351,"ENSG00000100918 D5/D6",7,"ENSG00000100918","D5/D6","ENSG00000100918 D5/D6",0.814842961058192,0.0057844913093476,1.78174043562421,6.14128235739171,3.04463151948601,7.08235335623666
354,"ENSG00000100968 D5/D6",10,"ENSG00000100968","D5/D6","ENSG00000100968 D5/D6",0.620290104894294,0.00157331272827359,4.68472315200832,3.92446843518975,3.04463151948601,6.82772763071369
359,"ENSG00000101187 D5/D6",10,"ENSG00000101187","D5/D6","ENSG00000101187 D5/D6",2.36324998206701,6.49710219643901e-07,2.28237302630119,11.9932451145797,3.04463151948601,12.5824058152257
365,"ENSG00000101307 D5/D6",9,"ENSG00000101307","D5/D6","ENSG00000101307 D5/D6",2.13554822082899,0.000135492333518998,1.85761424073946,12.6126299722058,3.04463151948601,13.1072097172751
371,"ENSG00000101421 D5/D6",8,"ENSG00000101421","D5/D6","ENSG00000101421 D5/D6",0.786190278225489,0.000777176185638861,1.25874956815472,3.2546848370823,3.04463151948601,4.63111271224431
374,"ENSG00000101493 D5/D6",7,"ENSG00000101493","D5/D6","ENSG00000101493 D5/D6",1.15700947354649,0.0100746835943258,1.33918578029959,11.7648263824621,3.04463151948601,12.2259698778085
377,"ENSG00000101546 D5/D6",10,"ENSG00000101546","D5/D6","ENSG00000101546 D5/D6",1.46670063178018,0.000418855975601624,3.4653174721779,15.2727224808133,3.04463151948601,15.9541298179615
379,"ENSG00000101670 D5/D6",9,"ENSG00000101670","D5/D6","ENSG00000101670 D5/D6",1.77689898845523,0.0144412250117873,7.89348877791403,13.6116050361927,3.04463151948601,16.0266259030967
382,"ENSG00000102699 D5/D6",8,"ENSG00000102699","D5/D6","ENSG00000102699 D5/D6",0.905366905430377,0.0183379357883273,1.40883829046101,1.93228989562486,3.04463151948601,3.87147913062317
394,"ENSG00000103569 D5/D6",10,"ENSG00000103569","D5/D6","ENSG00000103569 D5/D6",0.108174814216609,8.45585522353396e-08,2.58696912112223,4.59909934974672,3.04463151948601,6.09211828118335
397,"ENSG00000103942 D5/D6",10,"ENSG00000103942","D5/D6","ENSG00000103942 D5/D6",0.641593292353354,0.000672913152039642,3.67248464349456,11.5240718163029,3.04463151948601,12.4724157954046
409,"ENSG00000104763 D5/D6",9,"ENSG00000104763","D5/D6","ENSG00000104763 D5/D6",1.43255590976786,0.00688656419480626,5.07558449148294,13.6132483265209,3.04463151948601,14.8442537373609
419,"ENSG00000104907 D5/D6",10,"ENSG00000104907","D5/D6","ENSG00000104907 D5/D6",1.52811324633592,0.000116637696473132,3.17853547341916,5.92533554659066,3.04463151948601,7.38122416574124
426,"ENSG00000105127 D5/D6",8,"ENSG00000105127","D5/D6","ENSG00000105127 D5/D6",1.17273490811663,0.00248486053511029,2.7428087990582,6.01975328993578,3.04463151948601,7.28218448470865
429,"ENSG00000105248 D5/D6",5,"ENSG00000105248","D5/D6","ENSG00000105248 D5/D6",1.11217432105498,0.0859260301462734,1.16903447377475,5.69469246082019,3.04463151948601,6.5624648504692
435,"ENSG00000105576 D5/D6",7,"ENSG00000105576","D5/D6","ENSG00000105576 D5/D6",1.11224048110926,0.0175871915889271,0.909228286087239,3.50678127484902,3.04463151948601,4.73222908102519
438,"ENSG00000105642 D5/D6",10,"ENSG00000105642","D5/D6","ENSG00000105642 D5/D6",0.181104720270396,2.34172429125523e-06,6.56856037993557,4.91902070390226,3.04463151948601,8.75285846108151
441,"ENSG00000105656 D5/D6",9,"ENSG00000105656","D5/D6","ENSG00000105656 D5/D6",0.789621390617882,0.00241607125789649,2.63038772640546,3.06656450945282,3.04463151948601,5.05890685536982
448,"ENSG00000105755 D5/D6",9,"ENSG00000105755","D5/D6","ENSG00000105755 D5/D6",1.33216408394346,0.00220532686580121,1.79729743770253,9.53838415085736,3.04463151948601,10.1725528447065
450,"ENSG00000105967 D5/D6",10,"ENSG00000105967","D5/D6","ENSG00000105967 D5/D6",9.17023423983866,1.54674708812408e-05,14.5630280699596,73.013649463858,3.04463151948601,74.5140562289224
459,"ENSG00000106624 D5/D6",10,"ENSG00000106624","D5/D6","ENSG00000106624 D5/D6",0.656665529378351,0.000238131327103523,1.92941071654551,4.051672160338,3.04463151948601,5.42295621385848
462,"ENSG00000106682 D5/D6",5,"ENSG00000106682","D5/D6","ENSG00000106682 D5/D6",0.940277659791453,0.0553805761825586,0.888106285081896,2.95735723081929,3.04463151948601,4.33641276330204
464,"ENSG00000106771 D5/D6",6,"ENSG00000106771","D5/D6","ENSG00000106771 D5/D6",1.09312578969295,0.0377198508122792,1.26426983371136,4.40201799501853,3.04463151948601,5.49962923571646
469,"ENSG00000107014 D5/D6",7,"ENSG00000107014","D5/D6","ENSG00000107014 D5/D6",0.717442933081304,0.0260571874887463,4.07420745009041,13.3611722582,3.04463151948601,14.2964985765436
473,"ENSG00000107249 D5/D6",10,"ENSG00000107249","D5/D6","ENSG00000107249 D5/D6",0.26872851189748,3.02675631601394e-06,7.19814639383571,2.80504973404849,3.04463151948601,8.30369776708083
476,"ENSG00000107902 D5/D6",8,"ENSG00000107902","D5/D6","ENSG00000107902 D5/D6",0.705724470196126,0.0198030695658191,3.70490258541356,26.4478068541043,3.04463151948601,26.8790359136792
479,"ENSG00000107957 D5/D6",4,"ENSG00000107957","D5/D6","ENSG00000107957 D5/D6",0.943469629532529,0.11003583401152,33.2739689180298,1.06111039656861,3.04463151948601,33.4298181855835
488,"ENSG00000108582 D5/D6",8,"ENSG00000108582","D5/D6","ENSG00000108582 D5/D6",1.28711134838659,0.00319432660569693,4.54437199827796,5.62607566165797,3.04463151948601,7.84689908810357
491,"ENSG00000108784 D5/D6",4,"ENSG00000108784","D5/D6","ENSG00000108784 D5/D6",1.12351239541739,0.18083208458057,3.65977160397502,11.2210631244216,3.04463151948601,12.1891741691127
497,"ENSG00000109163 D5/D6",5,"ENSG00000109163","D5/D6","ENSG00000109163 D5/D6",0.793758702025523,0.0492523651181408,6.97297210965533,3.53469673552555,3.04463151948601,8.38964851132715
499,"ENSG00000109670 D5/D6",10,"ENSG00000109670","D5/D6","ENSG00000109670 D5/D6",0.580692170852443,0.000211907711351244,2.89009756812767,3.60467098634532,3.04463151948601,5.53318154071822
502,"ENSG00000109684 D5/D6",10,"ENSG00000109684","D5/D6","ENSG00000109684 D5/D6",0.623280016451538,6.50106492825664e-05,1.20856528299717,1.60396164795292,3.04463151948601,3.64734205974948
505,"ENSG00000109814 D5/D6",4,"ENSG00000109814","D5/D6","ENSG00000109814 D5/D6",1.10327087685613,0.0902763467301811,1.39424228238661,5.42940762058211,3.04463151948601,6.37904065999562
523,"ENSG00000110900 D5/D6",5,"ENSG00000110900","D5/D6","ENSG00000110900 D5/D6",0.289190808717106,0.047006932934971,28.0413737393615,13.4488652294441,3.04463151948601,31.2483663291339
530,"ENSG00000111481 D5/D6",8,"ENSG00000111481","D5/D6","ENSG00000111481 D5/D6",0.863117829385238,0.0282385366916359,1.32504312016679,3.91355032884924,3.04463151948601,5.13238702127821
535,"ENSG00000111845 D5/D6",10,"ENSG00000111845","D5/D6","ENSG00000111845 D5/D6",1.34332724255116,0.000589834564702188,0.791866443445523,9.77621803051525,3.04463151948601,10.2699207657058
539,"ENSG00000111961 D5/D6",10,"ENSG00000111961","D5/D6","ENSG00000111961 D5/D6",0.241432127912608,4.43129256187831e-07,3.29128375638723,0.486866035527176,3.04463151948601,4.50991888963162
542,"ENSG00000112118 D5/D6",10,"ENSG00000112118","D5/D6","ENSG00000112118 D5/D6",1.32603512310619,0.000413454052594205,1.51849646123195,3.61574392446865,3.04463151948601,4.96479775212985
551,"ENSG00000112651 D5/D6",6,"ENSG00000112651","D5/D6","ENSG00000112651 D5/D6",1.16838412777665,0.0438824764573168,2.042673824257,11.1023414374693,3.04463151948601,11.6920606753429
558,"ENSG00000114251 D5/D6",10,"ENSG00000114251","D5/D6","ENSG00000114251 D5/D6",3.07641448723964,5.248391953313e-08,1.28942409786698,13.7330632370544,3.04463151948601,14.1254883620547
561,"ENSG00000114767 D5/D6",10,"ENSG00000114767","D5/D6","ENSG00000114767 D5/D6",1.50935676477721,2.19065686451628e-05,1.44021512454547,8.00188432358794,3.04463151948601,8.68182892151761
563,"ENSG00000114948 D5/D6",10,"ENSG00000114948","D5/D6","ENSG00000114948 D5/D6",0.0513800335625119,2.07186573812334e-08,7.09222134631028,1.14753888888318,3.04463151948601,7.80296291263813
566,"ENSG00000115053 D5/D6",10,"ENSG00000115053","D5/D6","ENSG00000115053 D5/D6",1.59962380431096,8.97990907012965e-07,0.86134146677491,8.23467801914557,3.04463151948601,8.82165587012058
569,"ENSG00000115129 D5/D6",9,"ENSG00000115129","D5/D6","ENSG00000115129 D5/D6",0.670044753857475,0.00151925892786254,5.67851147061169,8.95463532352442,3.04463151948601,11.0318070772031
572,"ENSG00000115204 D5/D6",10,"ENSG00000115204","D5/D6","ENSG00000115204 D5/D6",1.26714176125332,0.00268708494063509,1.37934725028597,7.69009552043887,3.04463151948601,8.38510280436639
574,"ENSG00000115207 D5/D6",6,"ENSG00000115207","D5/D6","ENSG00000115207 D5/D6",1.14138747514968,0.037480347068232,0.895628990739714,1.22753302865563,3.04463151948601,3.40275913266596
580,"ENSG00000115306 D5/D6",6,"ENSG00000115306","D5/D6","ENSG00000115306 D5/D6",1.0517071270473,0.0273677389921345,1.54011131950248,1.82762063320539,3.04463151948601,3.87064867235783
583,"ENSG00000115310 D5/D6",4,"ENSG00000115310","D5/D6","ENSG00000115310 D5/D6",0.869659124313879,0.0863736060131745,2.675870763997,4.25987825233073,3.04463151948601,5.8801894663133
586,"ENSG00000115339 D5/D6",5,"ENSG00000115339","D5/D6","ENSG00000115339 D5/D6",1.14360197942674,0.067072384321871,1.66170770534582,10.3909752577887,3.04463151948601,10.9546072679686
589,"ENSG00000115425 D5/D6",10,"ENSG00000115425","D5/D6","ENSG00000115425 D5/D6",0.760441159510641,0.00689774503855897,1.57618842289885,6.73534538401459,3.04463151948601,7.55771317766788
591,"ENSG00000115541 D5/D6",5,"ENSG00000115541","D5/D6","ENSG00000115541 D5/D6",0.84885869986592,0.052145205438378,4.29115102738396,8.94765373563557,3.04463151948601,10.3799935261107
594,"ENSG00000115568 D5/D6",5,"ENSG00000115568","D5/D6","ENSG00000115568 D5/D6",1.07902260909018,0.0480716737310355,2.83897784695894,5.18660584773035,3.04463151948601,6.65059820803226
596,"ENSG00000115850 D5/D6",9,"ENSG00000115850","D5/D6","ENSG00000115850 D5/D6",1.59590991669601,0.00782367633691909,3.59361903018776,28.2586528207315,3.04463151948601,28.6484788089387
599,"ENSG00000115896 D5/D6",9,"ENSG00000115896","D5/D6","ENSG00000115896 D5/D6",0.555666180025974,0.00145610277966824,3.94002768109602,11.1846135788069,3.04463151948601,12.2429236755149
601,"ENSG00000116062 D5/D6",8,"ENSG00000116062","D5/D6","ENSG00000116062 D5/D6",1.24372843548413,0.0086092882233994,3.39383383708405,9.65720099332661,3.04463151948601,10.6793923155156
607,"ENSG00000116209 D5/D6",9,"ENSG00000116209","D5/D6","ENSG00000116209 D5/D6",0.835163108346451,0.0020660930964336,1.13797163727476,2.07131500972074,3.04463151948601,3.85423227195559
610,"ENSG00000116396 D5/D6",10,"ENSG00000116396","D5/D6","ENSG00000116396 D5/D6",1.45171043355382,9.83770497679155e-06,1.86325281817927,7.51485166237946,3.04463151948601,8.3195244852977
616,"ENSG00000116678 D5/D6",10,"ENSG00000116678","D5/D6","ENSG00000116678 D5/D6",0.633122474096139,0.000254275848538016,2.64859738932416,7.58823066806375,3.04463151948601,8.59453860843767
625,"ENSG00000117009 D5/D6",4,"ENSG00000117009","D5/D6","ENSG00000117009 D5/D6",0.72997158189521,0.0795241300429512,11.6032006515953,8.29183909492176,3.04463151948601,14.582820098551
627,"ENSG00000117298 D5/D6",7,"ENSG00000117298","D5/D6","ENSG00000117298 D5/D6",1.1395311953701,0.00829485316578765,0.998444580211139,5.84828757508068,3.04463151948601,6.66851859336418
629,"ENSG00000117362 D5/D6",6,"ENSG00000117362","D5/D6","ENSG00000117362 D5/D6",1.11279117025006,0.0319875639375328,1.1361216720028,7.82242505965709,3.04463151948601,8.47058955191393
635,"ENSG00000118181 D5/D6",8,"ENSG00000118181","D5/D6","ENSG00000118181 D5/D6",1.26354577439302,0.000701594983907867,2.38049902535602,6.34676974756907,3.04463151948601,7.43088439742044
637,"ENSG00000118200 D5/D6",7,"ENSG00000118200","D5/D6","ENSG00000118200 D5/D6",1.26032811979742,0.00517892029194704,2.72500676173128,6.03455840474023,3.04463151948601,7.28775260839375
643,"ENSG00000118503 D5/D6",10,"ENSG00000118503","D5/D6","ENSG00000118503 D5/D6",0.679063413989693,1.74458250751874e-06,2.11877386752955,2.25892144242053,3.04463151948601,4.34300700830669
646,"ENSG00000118680 D5/D6",5,"ENSG00000118680","D5/D6","ENSG00000118680 D5/D6",0.931097366821322,0.05148061462383,1.25004932381341,6.20587814170786,3.04463151948601,7.02462297288199
649,"ENSG00000118976 D5/D6",4,"ENSG00000118976","D5/D6","ENSG00000118976 D5/D6",0.767328610112404,0.101901497982139,3.71467761174881,5.6203062248242,3.04463151948601,7.3930002644037
652,"ENSG00000119227 D5/D6",10,"ENSG00000119227","D5/D6","ENSG00000119227 D5/D6",1.57667463200411,0.000682967889010514,2.40052979418904,18.5455262798632,3.04463151948601,18.9464737980273
658,"ENSG00000119335 D5/D6",10,"ENSG00000119335","D5/D6","ENSG00000119335 D5/D6",1.37498549724159,6.19829132246704e-06,0.938267289821566,5.11057832324936,3.04463151948601,6.02230332967902
661,"ENSG00000119431 D5/D6",4,"ENSG00000119431","D5/D6","ENSG00000119431 D5/D6",1.14504087658341,0.0983617305694178,2.43191511598661,8.71835404623581,3.04463151948601,9.54953870594429
669,"ENSG00000119707 D5/D6",4,"ENSG00000119707","D5/D6","ENSG00000119707 D5/D6",1.07750391596223,0.118022193455475,1.4123744938929,10.4156969729711,3.04463151948601,10.9430949110938
678,"ENSG00000119801 D5/D6",5,"ENSG00000119801","D5/D6","ENSG00000119801 D5/D6",0.80698715173483,0.0301118055360663,4.64714045857326,6.82291400200622,3.04463151948601,8.79874144465722
680,"ENSG00000119927 D5/D6",10,"ENSG00000119927","D5/D6","ENSG00000119927 D5/D6",0.718613306941885,0.000534000034499814,1.4762474485639,4.11569554840338,3.04463151948601,5.32804255482128
683,"ENSG00000120370 D5/D6",6,"ENSG00000120370","D5/D6","ENSG00000120370 D5/D6",0.841708366065083,0.0154739252630854,3.14827503772057,5.53956649298017,3.04463151948601,7.06174296705359
688,"ENSG00000120675 D5/D6",7,"ENSG00000120675","D5/D6","ENSG00000120675 D5/D6",1.19356509917627,0.0034677226987877,2.00099393812953,5.35270005295846,3.04463151948601,6.47496375949861
691,"ENSG00000120694 D5/D6",10,"ENSG00000120694","D5/D6","ENSG00000120694 D5/D6",0.504397323390674,4.60428220574529e-08,3.26766519868105,1.64912048161002,3.04463151948601,4.76098889969139
696,"ENSG00000120942 D5/D6",10,"ENSG00000120942","D5/D6","ENSG00000120942 D5/D6",1.36792340082773,0.000182800030155068,1.4234772732576,5.53359355037647,3.04463151948601,6.47431279887655
710,"ENSG00000122026 D5/D6",10,"ENSG00000122026","D5/D6","ENSG00000122026 D5/D6",1.29704299122121,0.000257211174603223,1.1180641888985,12.0735420493158,3.04463151948601,12.5016105457074
716,"ENSG00000122545 D5/D6",7,"ENSG00000122545","D5/D6","ENSG00000122545 D5/D6",0.875109589711024,0.00907101812237736,1.09090565495358,4.51047852620026,3.04463151948601,5.55015970696079
719,"ENSG00000122778 D5/D6",7,"ENSG00000122778","D5/D6","ENSG00000122778 D5/D6",1.37314539420554,0.0185169277027184,3.30758184206121,4.18016206068406,3.04463151948601,6.13869966564281
724,"ENSG00000122966 D5/D6",8,"ENSG00000122966","D5/D6","ENSG00000122966 D5/D6",0.78500712152321,0.00524920051108226,2.19809552817774,10.5131049409641,3.04463151948601,11.1636365284869
726,"ENSG00000122970 D5/D6",4,"ENSG00000122970","D5/D6","ENSG00000122970 D5/D6",1.15076590547816,0.0895661136653627,1.11994217883964,6.28051208963197,3.04463151948601,7.06886721345118
737,"ENSG00000123453 D5/D6",9,"ENSG00000123453","D5/D6","ENSG00000123453 D5/D6",1.88555326238506,0.00115682644518206,3.84427914012048,33.1172321303334,3.04463151948601,33.4783411651623
740,"ENSG00000123485 D5/D6",7,"ENSG00000123485","D5/D6","ENSG00000123485 D5/D6",0.79557929957847,0.0130083010742608,2.99784650702926,7.78975516159433,3.04463151948601,8.8846581389911
742,"ENSG00000123595 D5/D6",9,"ENSG00000123595","D5/D6","ENSG00000123595 D5/D6",0.818595079688156,0.0050112348024347,1.65162355766399,5.13554561548597,3.04463151948601,6.19447094063856
756,"ENSG00000124097 D5/D6",6,"ENSG00000124097","D5/D6","ENSG00000124097 D5/D6",1.76640515508974,0.0434391375215199,7.39359151940916,41.8422116970156,3.04463151948601,42.5993621588774
761,"ENSG00000124120 D5/D6",5,"ENSG00000124120","D5/D6","ENSG00000124120 D5/D6",1.11947415749152,0.132878391948769,1.88133028729147,3.74405152866384,3.04463151948601,5.17948902775341
770,"ENSG00000124177 D5/D6",4,"ENSG00000124177","D5/D6","ENSG00000124177 D5/D6",1.03433128618077,0.231955686401379,1.43288569643276,3.47627710422308,3.04463151948601,4.83812412137544
775,"ENSG00000124201 D5/D6",9,"ENSG00000124201","D5/D6","ENSG00000124201 D5/D6",0.769663537067156,2.073376368859e-05,1.19442814192341,2.8049511751639,3.04463151948601,4.30861819737136
778,"ENSG00000124224 D5/D6",9,"ENSG00000124224","D5/D6","ENSG00000124224 D5/D6",0.755630314874516,0.00337622413415353,2.05749499409098,8.1563361905186,3.04463151948601,8.94588658506917
781,"ENSG00000124228 D5/D6",10,"ENSG00000124228","D5/D6","ENSG00000124228 D5/D6",1.29385909655335,0.000444861178813739,1.47633708001911,3.87611433982848,3.04463151948601,5.14525165941483
783,"ENSG00000124422 D5/D6",10,"ENSG00000124422","D5/D6","ENSG00000124422 D5/D6",1.35773051104803,1.76567543790297e-05,1.18107584139191,3.22265125890099,3.04463151948601,4.58804995276462
786,"ENSG00000124496 D5/D6",10,"ENSG00000124496","D5/D6","ENSG00000124496 D5/D6",1.94115638604526,9.03993563642214e-07,1.52625706215585,8.16844158852484,3.04463151948601,8.8500101522185
794,"ENSG00000124789 D5/D6",9,"ENSG00000124789","D5/D6","ENSG00000124789 D5/D6",1.15165834669074,0.00339849775850504,0.943026882490851,5.59008016404352,3.04463151948601,6.43491080209982
800,"ENSG00000124942 D5/D6",5,"ENSG00000124942","D5/D6","ENSG00000124942 D5/D6",1.90917691256269,0.041054544799895,20.5188095887778,5.26450695777705,3.04463151948601,21.4010831861018
808,"ENSG00000125388 D5/D6",7,"ENSG00000125388","D5/D6","ENSG00000125388 D5/D6",0.73798583908774,0.00955849508826,3.56407739191011,11.6866666703136,3.04463151948601,12.5916879967696
817,"ENSG00000125630 D5/D6",9,"ENSG00000125630","D5/D6","ENSG00000125630 D5/D6",1.46377434289049,0.00611262551449693,4.17486748440665,8.51817699577303,3.04463151948601,9.96286298877589
823,"ENSG00000125827 D5/D6",5,"ENSG00000125827","D5/D6","ENSG00000125827 D5/D6",0.923287191156206,0.0667997931164214,1.09099528594868,5.11146086739851,3.04463151948601,6.04872581643078
831,"ENSG00000126243 D5/D6",8,"ENSG00000126243","D5/D6","ENSG00000126243 D5/D6",1.47331634096286,0.00325720707878063,3.86011090760163,18.603551831146,3.04463151948601,19.2422030454563
834,"ENSG00000126261 D5/D6",8,"ENSG00000126261","D5/D6","ENSG00000126261 D5/D6",1.189007162387,0.000401369142696585,1.57745765390629,5.90982386956504,3.04463151948601,6.83258164302454
837,"ENSG00000126266 D5/D6",10,"ENSG00000126266","D5/D6","ENSG00000126266 D5/D6",0.587715602104077,0.00186809404331387,7.17262147653389,5.74695733134629,3.04463151948601,9.6821381163149
840,"ENSG00000126458 D5/D6",10,"ENSG00000126458","D5/D6","ENSG00000126458 D5/D6",0.499004534758937,0.00056179865812054,4.93978712347891,3.62676330061191,3.04463151948601,6.84285685612385
852,"ENSG00000127663 D5/D6",6,"ENSG00000127663","D5/D6","ENSG00000127663 D5/D6",0.901683966659675,0.046362522512726,2.28526078997148,4.67169967260614,3.04463151948601,6.02635675998833
855,"ENSG00000128050 D5/D6",8,"ENSG00000128050","D5/D6","ENSG00000128050 D5/D6",1.41130708936246,4.74043108793418e-05,2.91746704127883,23.6092395465939,3.04463151948601,23.9828602755145
858,"ENSG00000128268 D5/D6",10,"ENSG00000128268","D5/D6","ENSG00000128268 D5/D6",0.65324785945059,2.00675234703923e-05,1.12154434161262,3.09138464433497,3.04463151948601,4.48155127370881
861,"ENSG00000128482 D5/D6",4,"ENSG00000128482","D5/D6","ENSG00000128482 D5/D6",0.374296539211924,0.107674227550442,12.9348031760029,35.0969856838393,3.04463151948601,37.5283535261408
863,"ENSG00000128512 D5/D6",10,"ENSG00000128512","D5/D6","ENSG00000128512 D5/D6",1.62451384898139,0.000163084798736566,2.78046312525889,13.8442083618921,3.04463151948601,14.4451674080938
866,"ENSG00000128683 D5/D6",10,"ENSG00000128683","D5/D6","ENSG00000128683 D5/D6",0.214610621423304,0.000520960462170221,17.338373734363,11.3976944655777,3.04463151948601,20.9713238488312
877,"ENSG00000129250 D5/D6",10,"ENSG00000129250","D5/D6","ENSG00000129250 D5/D6",0.744785930387346,2.59608066406582e-05,1.51795876096258,3.40976032965517,3.04463151948601,4.81668406635944
880,"ENSG00000129355 D5/D6",8,"ENSG00000129355","D5/D6","ENSG00000129355 D5/D6",0.59395211391514,0.000662800142146538,3.66918086082685,8.79272188017539,3.04463151948601,10.0022311181566
882,"ENSG00000129566 D5/D6",10,"ENSG00000129566","D5/D6","ENSG00000129566 D5/D6",0.789274407481981,0.000297338849761687,0.718824776958071,5.58067184802094,3.04463151948601,6.3976861774168
888,"ENSG00000129911 D5/D6",10,"ENSG00000129911","D5/D6","ENSG00000129911 D5/D6",1.7800722046051,0.000153969554197121,3.60994173932884,6.69192916560022,3.04463151948601,8.19044421311855
891,"ENSG00000130175 D5/D6",6,"ENSG00000130175","D5/D6","ENSG00000130175 D5/D6",1.12729216138381,0.0161966798450733,1.81870453203307,2.88814971572992,3.04463151948601,4.57371578093306
895,"ENSG00000130449 D5/D6",10,"ENSG00000130449","D5/D6","ENSG00000130449 D5/D6",0.689186008372952,0.000136107499112858,1.93577964063816,4.1545397317133,3.04463151948601,5.50247437876282
898,"ENSG00000130517 D5/D6",6,"ENSG00000130517","D5/D6","ENSG00000130517 D5/D6",1.05941172538972,0.02835092913974,1.20079559006512,16.2483569266491,3.04463151948601,16.5747034348839
903,"ENSG00000130711 D5/D6",5,"ENSG00000130711","D5/D6","ENSG00000130711 D5/D6",2.18733466448855,0.0378755480039444,16.8154941181115,319.041643851733,3.04463151948601,319.498984560423
906,"ENSG00000130985 D5/D6",7,"ENSG00000130985","D5/D6","ENSG00000130985 D5/D6",1.09488051899711,0.00530104186464208,0.708937149201184,2.73269261595883,3.04463151948601,4.1521057193045
909,"ENSG00000131089 D5/D6",4,"ENSG00000131089","D5/D6","ENSG00000131089 D5/D6",0.832055827963515,0.143721446506925,4.73726433203109,7.72826409201785,3.04463151948601,9.56229681179967
914,"ENSG00000131187 D5/D6",9,"ENSG00000131187","D5/D6","ENSG00000131187 D5/D6",1.78043787323986,0.00085039201548622,4.02199603540055,20.0583721293382,3.04463151948601,20.6829525377117
917,"ENSG00000131236 D5/D6",4,"ENSG00000131236","D5/D6","ENSG00000131236 D5/D6",0.914186935569166,0.232108279873679,3.4658517690629,8.73131856875567,3.04463151948601,9.87511182334973
920,"ENSG00000131398 D5/D6",6,"ENSG00000131398","D5/D6","ENSG00000131398 D5/D6",0.640648640191655,0.033031312792938,8.10098773231383,6.20140546897482,3.04463151948601,10.6467465978663
931,"ENSG00000131876 D5/D6",7,"ENSG00000131876","D5/D6","ENSG00000131876 D5/D6",0.833322958636502,0.00861693013789704,2.46113718159533,4.94631780855315,3.04463151948601,6.30817225345731
935,"ENSG00000132436 D5/D6",7,"ENSG00000132436","D5/D6","ENSG00000132436 D5/D6",1.2158963973185,0.0147791117986655,2.98764025464674,22.3681930096446,3.04463151948601,22.7712940760368
936,"ENSG00000132570 D5/D6",5,"ENSG00000132570","D5/D6","ENSG00000132570 D5/D6",1.33174288563625,0.174446479654939,8.43342638264251,3.30592348141126,3.04463151948601,9.55623313371146
941,"ENSG00000132773 D5/D6",6,"ENSG00000132773","D5/D6","ENSG00000132773 D5/D6",1.12348777881219,0.0407316473782518,2.0602750265098,5.3497105718357,3.04463151948601,6.49106443325887
944,"ENSG00000132780 D5/D6",10,"ENSG00000132780","D5/D6","ENSG00000132780 D5/D6",1.33428668726971,0.000258780344637685,1.5529909300093,8.08957251581678,3.04463151948601,8.78195567096516
948,"ENSG00000132938 D5/D6",6,"ENSG00000132938","D5/D6","ENSG00000132938 D5/D6",1.03541778776462,0.0392618857355524,5.24589748161275,8.20246497837904,3.04463151948601,10.2014534846057
960,"ENSG00000133639 D5/D6",6,"ENSG00000133639","D5/D6","ENSG00000133639 D5/D6",0.890538658524419,0.0113617256288128,2.15414221314679,4.40864667725582,3.04463151948601,5.77462338934648
969,"ENSG00000134453 D5/D6",6,"ENSG00000134453","D5/D6","ENSG00000134453 D5/D6",0.884549280479995,0.0287331060137431,0.897972100199726,2.33849026749337,3.04463151948601,3.94267316846654
972,"ENSG00000134508 D5/D6",9,"ENSG00000134508","D5/D6","ENSG00000134508 D5/D6",1.59379332498538,6.95508166611798e-05,3.54567645736546,10.6861303364614,3.04463151948601,11.6634036283413
975,"ENSG00000134590 D5/D6",5,"ENSG00000134590","D5/D6","ENSG00000134590 D5/D6",0.776139643803816,0.0785320148550688,7.62418870402576,12.4105322126302,3.04463151948601,14.8801661376738
984,"ENSG00000134884 D5/D6",8,"ENSG00000134884","D5/D6","ENSG00000134884 D5/D6",1.19516155002946,0.00310490186876267,1.01206408101402,4.75402135328942,3.04463151948601,5.73539657051352
