"","Var1","Freq","gene","compare","gene_compare","FC","medianp"
"214","ENSG00000079616 F7/D6",8,"ENSG00000079616","F7/D6","ENSG00000079616 F7/D6",0.842921575891486,0.0114476926360393
"219","ENSG00000080603 F7/D6",5,"ENSG00000080603","F7/D6","ENSG00000080603 F7/D6",0.912657687555603,0.125867908079616
"227","ENSG00000081148 F7/D6",8,"ENSG00000081148","F7/D6","ENSG00000081148 F7/D6",0.674544673036198,0.0176870696077411
"232","ENSG00000085514 F7/D6",9,"ENSG00000085514","F7/D6","ENSG00000085514 F7/D6",0.662593972121905,0.000405276252195941
"237","ENSG00000086061 F7/D6",8,"ENSG00000086061","F7/D6","ENSG00000086061 F7/D6",0.885227744212839,0.0010498849442039
"239","ENSG00000086062 F7/D6",10,"ENSG00000086062","F7/D6","ENSG00000086062 F7/D6",0.748783894424961,8.11220736416897e-06
"242","ENSG00000086589 F7/D6",8,"ENSG00000086589","F7/D6","ENSG00000086589 F7/D6",0.872945087316478,0.00441728698502798
"245","ENSG00000086967 F7/D6",10,"ENSG00000086967","F7/D6","ENSG00000086967 F7/D6",0.345392523054502,2.72275494240883e-05
"250","ENSG00000087152 F7/D6",9,"ENSG00000087152","F7/D6","ENSG00000087152 F7/D6",0.861905278292611,0.00414629929133137
"266","ENSG00000090621 F7/D6",5,"ENSG00000090621","F7/D6","ENSG00000090621 F7/D6",1.12023400823338,0.0494596422852521
"276","ENSG00000091136 F7/D6",5,"ENSG00000091136","F7/D6","ENSG00000091136 F7/D6",1.28309706848397,0.0499170142973542
"283","ENSG00000093009 F7/D6",5,"ENSG00000093009","F7/D6","ENSG00000093009 F7/D6",0.786767857620249,0.0437457894942408
"286","ENSG00000095015 F7/D6",10,"ENSG00000095015","F7/D6","ENSG00000095015 F7/D6",1.29270569098845,0.000119463855790435
"289","ENSG00000095209 F7/D6",4,"ENSG00000095209","F7/D6","ENSG00000095209 F7/D6",0.84509830373891,0.0621911680447386
"292","ENSG00000099282 F7/D6",10,"ENSG00000099282","F7/D6","ENSG00000099282 F7/D6",3.26268386086947,0.000102594474997257
"299","ENSG00000099942 F7/D6",9,"ENSG00000099942","F7/D6","ENSG00000099942 F7/D6",0.897383535985147,0.00398637390538475
"305","ENSG00000100030 F7/D6",4,"ENSG00000100030","F7/D6","ENSG00000100030 F7/D6",0.956855258987472,0.0619507917629162
"308","ENSG00000100105 F7/D6",7,"ENSG00000100105","F7/D6","ENSG00000100105 F7/D6",0.875900649208671,0.010118352854208
"311","ENSG00000100156 F7/D6",8,"ENSG00000100156","F7/D6","ENSG00000100156 F7/D6",2.20604252471573,0.014710117204149
"316","ENSG00000100242 F7/D6",10,"ENSG00000100242","F7/D6","ENSG00000100242 F7/D6",0.858015600322164,0.00429763444332567
"323","ENSG00000100422 F7/D6",9,"ENSG00000100422","F7/D6","ENSG00000100422 F7/D6",0.848599132335155,0.00100678021356315
"335","ENSG00000100591 F7/D6",7,"ENSG00000100591","F7/D6","ENSG00000100591 F7/D6",0.898525248862228,0.0308976671824834
"346","ENSG00000100852 F7/D6",4,"ENSG00000100852","F7/D6","ENSG00000100852 F7/D6",1.15777119372392,0.114481258068497
"349","ENSG00000100902 F7/D6",7,"ENSG00000100902","F7/D6","ENSG00000100902 F7/D6",1.15025705325231,0.0286408809557139
"352","ENSG00000100918 F7/D6",4,"ENSG00000100918","F7/D6","ENSG00000100918 F7/D6",0.902651388447072,0.141697657643697
"355","ENSG00000100968 F7/D6",10,"ENSG00000100968","F7/D6","ENSG00000100968 F7/D6",1.67616133565006,2.69296429839282e-05
"360","ENSG00000101187 F7/D6",4,"ENSG00000101187","F7/D6","ENSG00000101187 F7/D6",0.866823564504293,0.0583556941207167
"362","ENSG00000101191 F7/D6",8,"ENSG00000101191","F7/D6","ENSG00000101191 F7/D6",0.860678786898191,0.0133668336753299
"366","ENSG00000101307 F7/D6",6,"ENSG00000101307","F7/D6","ENSG00000101307 F7/D6",1.53440689101743,0.0231977752582094
"375","ENSG00000101493 F7/D6",7,"ENSG00000101493","F7/D6","ENSG00000101493 F7/D6",1.13407430621564,0.0135045021552367
"380","ENSG00000101670 F7/D6",7,"ENSG00000101670","F7/D6","ENSG00000101670 F7/D6",1.56347291258016,0.0158215216347456
"383","ENSG00000102699 F7/D6",4,"ENSG00000102699","F7/D6","ENSG00000102699 F7/D6",0.960902176896238,0.144979034479028
"388","ENSG00000103150 F7/D6",9,"ENSG00000103150","F7/D6","ENSG00000103150 F7/D6",1.21581720779249,0.00850363178478766
"395","ENSG00000103569 F7/D6",10,"ENSG00000103569","F7/D6","ENSG00000103569 F7/D6",0.53383594653335,0.000162846473034315
"398","ENSG00000103942 F7/D6",5,"ENSG00000103942","F7/D6","ENSG00000103942 F7/D6",0.848558385991716,0.0721725019982483
"411","ENSG00000104833 F7/D6",8,"ENSG00000104833","F7/D6","ENSG00000104833 F7/D6",1.84544353526544,0.000233500102222706
"427","ENSG00000105127 F7/D6",10,"ENSG00000105127","F7/D6","ENSG00000105127 F7/D6",0.867962912992569,0.00468453625224235
"436","ENSG00000105576 F7/D6",8,"ENSG00000105576","F7/D6","ENSG00000105576 F7/D6",1.10959124821497,0.00345028999595945
"439","ENSG00000105642 F7/D6",7,"ENSG00000105642","F7/D6","ENSG00000105642 F7/D6",1.27874911010015,0.0135212695832676
"446","ENSG00000105675 F7/D6",8,"ENSG00000105675","F7/D6","ENSG00000105675 F7/D6",1.72842654763804,0.0160082506877734
"460","ENSG00000106624 F7/D6",10,"ENSG00000106624","F7/D6","ENSG00000106624 F7/D6",0.533820349306394,3.15089747447756e-05
"465","ENSG00000106771 F7/D6",8,"ENSG00000106771","F7/D6","ENSG00000106771 F7/D6",0.905324801933585,0.0135614481133817
"474","ENSG00000107249 F7/D6",8,"ENSG00000107249","F7/D6","ENSG00000107249 F7/D6",0.643432191132316,0.00267868706800416
"477","ENSG00000107902 F7/D6",6,"ENSG00000107902","F7/D6","ENSG00000107902 F7/D6",1.32521888484494,0.0350589794783455
"486","ENSG00000108557 F7/D6",4,"ENSG00000108557","F7/D6","ENSG00000108557 F7/D6",1.19436951263244,0.22300514260329
"489","ENSG00000108582 F7/D6",7,"ENSG00000108582","F7/D6","ENSG00000108582 F7/D6",0.828069174731698,0.024930043022397
"500","ENSG00000109670 F7/D6",9,"ENSG00000109670","F7/D6","ENSG00000109670 F7/D6",0.770871208593087,0.00324854077010476
"503","ENSG00000109684 F7/D6",10,"ENSG00000109684","F7/D6","ENSG00000109684 F7/D6",0.39918764051855,6.29110523818836e-07
"519","ENSG00000110665 F7/D6",10,"ENSG00000110665","F7/D6","ENSG00000110665 F7/D6",0.622520242867834,0.000113434293979842
"524","ENSG00000110900 F7/D6",7,"ENSG00000110900","F7/D6","ENSG00000110900 F7/D6",3.23111371837056,0.000423596239932541
"526","ENSG00000111266 F7/D6",7,"ENSG00000111266","F7/D6","ENSG00000111266 F7/D6",0.930160196340145,0.020813871485573
"533","ENSG00000111832 F7/D6",5,"ENSG00000111832","F7/D6","ENSG00000111832 F7/D6",1.09071915963903,0.0816353009958049
"537","ENSG00000111850 F7/D6",4,"ENSG00000111850","F7/D6","ENSG00000111850 F7/D6",1.08411955429436,0.17349387226184
"540","ENSG00000111961 F7/D6",10,"ENSG00000111961","F7/D6","ENSG00000111961 F7/D6",0.0777949489197959,5.93462360400754e-08
"553","ENSG00000113387 F7/D6",4,"ENSG00000113387","F7/D6","ENSG00000113387 F7/D6",0.938182557375695,0.170528614285894
"559","ENSG00000114251 F7/D6",10,"ENSG00000114251","F7/D6","ENSG00000114251 F7/D6",0.622966583770132,7.00476495018739e-05
"564","ENSG00000114948 F7/D6",10,"ENSG00000114948","F7/D6","ENSG00000114948 F7/D6",0.147455399672142,7.9274113785079e-08
"567","ENSG00000115053 F7/D6",5,"ENSG00000115053","F7/D6","ENSG00000115053 F7/D6",0.939467151241236,0.0469619371667515
"581","ENSG00000115306 F7/D6",8,"ENSG00000115306","F7/D6","ENSG00000115306 F7/D6",1.10822704189042,0.00559490109242144
"584","ENSG00000115310 F7/D6",6,"ENSG00000115310","F7/D6","ENSG00000115310 F7/D6",1.13218937394718,0.03235222323533
"587","ENSG00000115339 F7/D6",5,"ENSG00000115339","F7/D6","ENSG00000115339 F7/D6",0.841114815438301,0.0500859768192153
"590","ENSG00000115425 F7/D6",7,"ENSG00000115425","F7/D6","ENSG00000115425 F7/D6",1.1844975714899,0.012482891930369
"597","ENSG00000115850 F7/D6",7,"ENSG00000115850","F7/D6","ENSG00000115850 F7/D6",0.658168624826251,0.0104671115618588
"600","ENSG00000115896 F7/D6",8,"ENSG00000115896","F7/D6","ENSG00000115896 F7/D6",0.476925737886591,0.000556140273776353
"608","ENSG00000116209 F7/D6",9,"ENSG00000116209","F7/D6","ENSG00000116209 F7/D6",0.868190184233045,0.00241909907181066
"611","ENSG00000116396 F7/D6",10,"ENSG00000116396","F7/D6","ENSG00000116396 F7/D6",1.42325067162236,2.59322327687974e-05
"617","ENSG00000116678 F7/D6",8,"ENSG00000116678","F7/D6","ENSG00000116678 F7/D6",0.78547640520322,0.00450283037973726
"628","ENSG00000117298 F7/D6",10,"ENSG00000117298","F7/D6","ENSG00000117298 F7/D6",1.57484859608337,3.49825880493613e-06
"631","ENSG00000117676 F7/D6",8,"ENSG00000117676","F7/D6","ENSG00000117676 F7/D6",1.18208021367912,0.00843604688949886
"633","ENSG00000117748 F7/D6",9,"ENSG00000117748","F7/D6","ENSG00000117748 F7/D6",0.847722337004987,0.00141312556122506
"636","ENSG00000118181 F7/D6",9,"ENSG00000118181","F7/D6","ENSG00000118181 F7/D6",1.18060978077891,0.00261700402417014
"638","ENSG00000118200 F7/D6",7,"ENSG00000118200","F7/D6","ENSG00000118200 F7/D6",1.21306271039237,0.0174219225842926
"644","ENSG00000118503 F7/D6",9,"ENSG00000118503","F7/D6","ENSG00000118503 F7/D6",1.13904255773308,0.0107906285852941
"650","ENSG00000118976 F7/D6",4,"ENSG00000118976","F7/D6","ENSG00000118976 F7/D6",0.846106772044483,0.0937861004130761
"653","ENSG00000119227 F7/D6",10,"ENSG00000119227","F7/D6","ENSG00000119227 F7/D6",1.80164250801828,0.000151158545420755
"656","ENSG00000119242 F7/D6",4,"ENSG00000119242","F7/D6","ENSG00000119242 F7/D6",1.27660959110117,0.229830017132026
"667","ENSG00000119608 F7/D6",5,"ENSG00000119608","F7/D6","ENSG00000119608 F7/D6",1.34580910244389,0.0350297463167455
"681","ENSG00000119927 F7/D6",10,"ENSG00000119927","F7/D6","ENSG00000119927 F7/D6",1.45678031012219,4.19594727851542e-05
"689","ENSG00000120675 F7/D6",6,"ENSG00000120675","F7/D6","ENSG00000120675 F7/D6",0.882345961116184,0.036348176003812
"692","ENSG00000120694 F7/D6",8,"ENSG00000120694","F7/D6","ENSG00000120694 F7/D6",0.88119648308883,0.000987090800747996
"695","ENSG00000120832 F7/D6",6,"ENSG00000120832","F7/D6","ENSG00000120832 F7/D6",1.23747417654008,0.0118067522416648
"701","ENSG00000121281 F7/D6",4,"ENSG00000121281","F7/D6","ENSG00000121281 F7/D6",0.909963595729052,0.0762625215198741
"703","ENSG00000121318 F7/D6",7,"ENSG00000121318","F7/D6","ENSG00000121318 F7/D6",0.489633632634717,0.0228081674384821
"706","ENSG00000121350 F7/D6",7,"ENSG00000121350","F7/D6","ENSG00000121350 F7/D6",0.84741593215886,0.00373045950224918
"711","ENSG00000122026 F7/D6",9,"ENSG00000122026","F7/D6","ENSG00000122026 F7/D6",1.16463201673788,0.00522933892056274
"713","ENSG00000122121 F7/D6",8,"ENSG00000122121","F7/D6","ENSG00000122121 F7/D6",2.43509938534215,0.00534455870992539
"715","ENSG00000122378 F7/D6",8,"ENSG00000122378","F7/D6","ENSG00000122378 F7/D6",1.23481158842029,0.00074739854974989
"717","ENSG00000122545 F7/D6",4,"ENSG00000122545","F7/D6","ENSG00000122545 F7/D6",0.931906274035442,0.073790063029048
"722","ENSG00000122912 F7/D6",4,"ENSG00000122912","F7/D6","ENSG00000122912 F7/D6",1.06302263220659,0.101318403361243
"727","ENSG00000122970 F7/D6",10,"ENSG00000122970","F7/D6","ENSG00000122970 F7/D6",1.35931584135284,0.00176659906029582
"734","ENSG00000123178 F7/D6",5,"ENSG00000123178","F7/D6","ENSG00000123178 F7/D6",1.08381558778053,0.18107269122109
"736","ENSG00000123268 F7/D6",6,"ENSG00000123268","F7/D6","ENSG00000123268 F7/D6",0.877031061166891,0.0292652200344342
"743","ENSG00000123595 F7/D6",8,"ENSG00000123595","F7/D6","ENSG00000123595 F7/D6",0.849667562559699,0.0024588725557493
"746","ENSG00000123609 F7/D6",10,"ENSG00000123609","F7/D6","ENSG00000123609 F7/D6",0.778438718099304,0.00029443720017389
"749","ENSG00000123892 F7/D6",7,"ENSG00000123892","F7/D6","ENSG00000123892 F7/D6",1.52808249465758,0.0162752469835413
"757","ENSG00000124097 F7/D6",7,"ENSG00000124097","F7/D6","ENSG00000124097 F7/D6",1.93642221291898,0.0188184900315766
"768","ENSG00000124155 F7/D6",4,"ENSG00000124155","F7/D6","ENSG00000124155 F7/D6",0.898544897467439,0.0829571906280093
"773","ENSG00000124181 F7/D6",5,"ENSG00000124181","F7/D6","ENSG00000124181 F7/D6",0.858283109527475,0.0655067682320346
"776","ENSG00000124201 F7/D6",9,"ENSG00000124201","F7/D6","ENSG00000124201 F7/D6",0.891639409701809,0.000684885211399397
"782","ENSG00000124228 F7/D6",4,"ENSG00000124228","F7/D6","ENSG00000124228 F7/D6",0.91582558442407,0.100816619157708
"784","ENSG00000124422 F7/D6",4,"ENSG00000124422","F7/D6","ENSG00000124422 F7/D6",0.936574530007486,0.0702898573837702
"787","ENSG00000124496 F7/D6",10,"ENSG00000124496","F7/D6","ENSG00000124496 F7/D6",0.155028604474701,3.41260786235536e-07
"790","ENSG00000124541 F7/D6",4,"ENSG00000124541","F7/D6","ENSG00000124541 F7/D6",0.93245801423763,0.223134066978127
"821","ENSG00000125772 F7/D6",6,"ENSG00000125772","F7/D6","ENSG00000125772 F7/D6",0.904428551747983,0.0349357546165033
"824","ENSG00000125827 F7/D6",4,"ENSG00000125827","F7/D6","ENSG00000125827 F7/D6",0.955479504934615,0.185106655009515
"832","ENSG00000126243 F7/D6",7,"ENSG00000126243","F7/D6","ENSG00000126243 F7/D6",1.34497094979375,0.00848321573050036
"835","ENSG00000126261 F7/D6",6,"ENSG00000126261","F7/D6","ENSG00000126261 F7/D6",0.92545511687389,0.0225051809845783
"838","ENSG00000126266 F7/D6",9,"ENSG00000126266","F7/D6","ENSG00000126266 F7/D6",1.69346155940647,0.000241038783916955
"841","ENSG00000126458 F7/D6",4,"ENSG00000126458","F7/D6","ENSG00000126458 F7/D6",1.15157561241689,0.0962091322490204
"856","ENSG00000128050 F7/D6",6,"ENSG00000128050","F7/D6","ENSG00000128050 F7/D6",1.14926979156,0.0287383699798078
"859","ENSG00000128268 F7/D6",10,"ENSG00000128268","F7/D6","ENSG00000128268 F7/D6",0.378980832285116,3.66254137177383e-08
"864","ENSG00000128512 F7/D6",10,"ENSG00000128512","F7/D6","ENSG00000128512 F7/D6",0.55841554828909,0.000378313927559038
"867","ENSG00000128683 F7/D6",10,"ENSG00000128683","F7/D6","ENSG00000128683 F7/D6",0.288838885750299,0.00102847637591182
"872","ENSG00000128917 F7/D6",10,"ENSG00000128917","F7/D6","ENSG00000128917 F7/D6",2.17390424536581,0.000173540076267515
"878","ENSG00000129250 F7/D6",9,"ENSG00000129250","F7/D6","ENSG00000129250 F7/D6",1.18185959897447,0.00047152865804639
"883","ENSG00000129566 F7/D6",7,"ENSG00000129566","F7/D6","ENSG00000129566 F7/D6",0.914177617296653,0.0278937170694395
"892","ENSG00000130175 F7/D6",6,"ENSG00000130175","F7/D6","ENSG00000130175 F7/D6",1.09173906531402,0.0104097032617196
"904","ENSG00000130768 F7/D6",6,"ENSG00000130768","F7/D6","ENSG00000130768 F7/D6",1.22724581678742,0.0308336209021723
"907","ENSG00000130985 F7/D6",10,"ENSG00000130985","F7/D6","ENSG00000130985 F7/D6",0.845624450408947,0.000253704728554139
"918","ENSG00000131236 F7/D6",4,"ENSG00000131236","F7/D6","ENSG00000131236 F7/D6",0.944315013420024,0.158121141779408
"921","ENSG00000131398 F7/D6",5,"ENSG00000131398","F7/D6","ENSG00000131398 F7/D6",1.19659526173564,0.112581279840325
"929","ENSG00000131626 F7/D6",6,"ENSG00000131626","F7/D6","ENSG00000131626 F7/D6",1.11194155140468,0.037361243934298
"942","ENSG00000132773 F7/D6",4,"ENSG00000132773","F7/D6","ENSG00000132773 F7/D6",0.907443375309581,0.0902369200711012
"945","ENSG00000132780 F7/D6",5,"ENSG00000132780","F7/D6","ENSG00000132780 F7/D6",0.910177271596707,0.0579190272329624
"946","ENSG00000132823 F7/D6",7,"ENSG00000132823","F7/D6","ENSG00000132823 F7/D6",1.12977622431052,0.0210866791960213
"949","ENSG00000132938 F7/D6",10,"ENSG00000132938","F7/D6","ENSG00000132938 F7/D6",1.70597367142355,8.62651231561586e-05
"961","ENSG00000133639 F7/D6",9,"ENSG00000133639","F7/D6","ENSG00000133639 F7/D6",0.819834598185807,0.000485759579541834
"973","ENSG00000134508 F7/D6",8,"ENSG00000134508","F7/D6","ENSG00000134508 F7/D6",0.765244415581018,0.010542452238727
"988","ENSG00000135048 F7/D6",9,"ENSG00000135048","F7/D6","ENSG00000135048 F7/D6",0.70715397608676,0.0124921408408282
"991","ENSG00000135070 F7/D6",9,"ENSG00000135070","F7/D6","ENSG00000135070 F7/D6",1.20793352345546,0.0235097055628988
"994","ENSG00000135148 F7/D6",10,"ENSG00000135148","F7/D6","ENSG00000135148 F7/D6",0.738836412597575,6.40740599278317e-05
"1002","ENSG00000135452 F7/D6",4,"ENSG00000135452","F7/D6","ENSG00000135452 F7/D6",0.88579804905744,0.132377326344971
"1005","ENSG00000135506 F7/D6",7,"ENSG00000135506","F7/D6","ENSG00000135506 F7/D6",0.904296917727267,0.00910517046230929
"1008","ENSG00000135596 F7/D6",4,"ENSG00000135596","F7/D6","ENSG00000135596 F7/D6",1.01413595583077,0.0989220685214788
"1017","ENSG00000135838 F7/D6",4,"ENSG00000135838","F7/D6","ENSG00000135838 F7/D6",1.18089970162533,0.0698029842252507
"1023","ENSG00000136143 F7/D6",4,"ENSG00000136143","F7/D6","ENSG00000136143 F7/D6",0.869951024652595,0.0563406432771047
"1026","ENSG00000136379 F7/D6",9,"ENSG00000136379","F7/D6","ENSG00000136379 F7/D6",2.19599950464764,7.19996026308152e-05
"1029","ENSG00000136541 F7/D6",9,"ENSG00000136541","F7/D6","ENSG00000136541 F7/D6",1.44869271063034,0.0126449256946242
"1037","ENSG00000137161 F7/D6",10,"ENSG00000137161","F7/D6","ENSG00000137161 F7/D6",0.760825904068803,0.00103011025077235
"1049","ENSG00000137491 F7/D6",7,"ENSG00000137491","F7/D6","ENSG00000137491 F7/D6",0.613823281759198,0.0113984270023859
"1052","ENSG00000137936 F7/D6",10,"ENSG00000137936","F7/D6","ENSG00000137936 F7/D6",0.333316030305537,6.05268848339088e-06
"1060","ENSG00000138642 F7/D6",7,"ENSG00000138642","F7/D6","ENSG00000138642 F7/D6",0.912439613369338,0.0198089776477363
"1066","ENSG00000139083 F7/D6",9,"ENSG00000139083","F7/D6","ENSG00000139083 F7/D6",1.14149912162474,0.00416029412577058
"1080","ENSG00000140259 F7/D6",8,"ENSG00000140259","F7/D6","ENSG00000140259 F7/D6",0.873461248103299,0.00960638102712308
"1081","ENSG00000140459 F7/D6",4,"ENSG00000140459","F7/D6","ENSG00000140459 F7/D6",2.35402492838515,0.0771853720345468
"1090","ENSG00000140749 F7/D6",4,"ENSG00000140749","F7/D6","ENSG00000140749 F7/D6",1.34622019358532,0.154279436662613
"1092","ENSG00000140853 F7/D6",9,"ENSG00000140853","F7/D6","ENSG00000140853 F7/D6",0.850318506558847,0.00263473896097936
"1095","ENSG00000140854 F7/D6",9,"ENSG00000140854","F7/D6","ENSG00000140854 F7/D6",1.27233429518139,0.000644140706098685
"1098","ENSG00000140939 F7/D6",7,"ENSG00000140939","F7/D6","ENSG00000140939 F7/D6",1.21291466869794,0.0299110849086601
"1106","ENSG00000141452 F7/D6",10,"ENSG00000141452","F7/D6","ENSG00000141452 F7/D6",0.71029762795045,2.47375503785746e-05
"1120","ENSG00000141994 F7/D6",4,"ENSG00000141994","F7/D6","ENSG00000141994 F7/D6",0.849471314691716,0.102373319328617
"1122","ENSG00000142156 F7/D6",5,"ENSG00000142156","F7/D6","ENSG00000142156 F7/D6",1.80781414060551,0.0591418957578388
"1124","ENSG00000142178 F7/D6",10,"ENSG00000142178","F7/D6","ENSG00000142178 F7/D6",0.521198460515431,3.23378040899971e-06
"1127","ENSG00000142327 F7/D6",10,"ENSG00000142327","F7/D6","ENSG00000142327 F7/D6",0.629381652313122,0.000109696407494008
"1130","ENSG00000142512 F7/D6",8,"ENSG00000142512","F7/D6","ENSG00000142512 F7/D6",0.854251742765195,0.0311180667704972
"1134","ENSG00000142765 F7/D6",9,"ENSG00000142765","F7/D6","ENSG00000142765 F7/D6",0.833173501282939,0.00555999311787437
"1137","ENSG00000142784 F7/D6",5,"ENSG00000142784","F7/D6","ENSG00000142784 F7/D6",1.13344168101517,0.0746740112404286
"1141","ENSG00000143179 F7/D6",5,"ENSG00000143179","F7/D6","ENSG00000143179 F7/D6",1.03816154185487,0.0664393173883557
"1144","ENSG00000143297 F7/D6",10,"ENSG00000143297","F7/D6","ENSG00000143297 F7/D6",0.556189387892688,7.07736247747983e-08
"1150","ENSG00000143353 F7/D6",9,"ENSG00000143353","F7/D6","ENSG00000143353 F7/D6",0.850984321033821,0.0086433928728747
"1156","ENSG00000143486 F7/D6",10,"ENSG00000143486","F7/D6","ENSG00000143486 F7/D6",1.14673738133774,0.00125658890760059
"1161","ENSG00000143799 F7/D6",9,"ENSG00000143799","F7/D6","ENSG00000143799 F7/D6",0.903489076914384,0.00342204707350305
"1177","ENSG00000145041 F7/D6",7,"ENSG00000145041","F7/D6","ENSG00000145041 F7/D6",0.909349012118555,0.0174193246618846
"1183","ENSG00000145687 F7/D6",9,"ENSG00000145687","F7/D6","ENSG00000145687 F7/D6",1.20003974967928,0.00194234955187628
"1192","ENSG00000145936 F7/D6",10,"ENSG00000145936","F7/D6","ENSG00000145936 F7/D6",7.67479893223347,2.29831349272518e-06
"1197","ENSG00000146066 F7/D6",5,"ENSG00000146066","F7/D6","ENSG00000146066 F7/D6",1.13140224692334,0.0528247813777718
"1209","ENSG00000146350 F7/D6",9,"ENSG00000146350","F7/D6","ENSG00000146350 F7/D6",1.25679044662004,0.00420409038282867
"1212","ENSG00000146426 F7/D6",10,"ENSG00000146426","F7/D6","ENSG00000146426 F7/D6",1.39600547117923,0.000255920848058075
"1215","ENSG00000146828 F7/D6",7,"ENSG00000146828","F7/D6","ENSG00000146828 F7/D6",0.89213501195759,0.033665973554395
"1218","ENSG00000146856 F7/D6",4,"ENSG00000146856","F7/D6","ENSG00000146856 F7/D6",0.878469948718731,0.119421846513181
"1224","ENSG00000147202 F7/D6",7,"ENSG00000147202","F7/D6","ENSG00000147202 F7/D6",0.899131128666664,0.0122522210051404
"1229","ENSG00000147403 F7/D6",5,"ENSG00000147403","F7/D6","ENSG00000147403 F7/D6",1.07049755662017,0.0738927228780858
"1232","ENSG00000148158 F7/D6",10,"ENSG00000148158","F7/D6","ENSG00000148158 F7/D6",0.628436724609549,8.81453582664101e-06
"1238","ENSG00000148219 F7/D6",9,"ENSG00000148219","F7/D6","ENSG00000148219 F7/D6",0.730018961913616,0.00591661105560356
"1243","ENSG00000148450 F7/D6",5,"ENSG00000148450","F7/D6","ENSG00000148450 F7/D6",0.85413628940327,0.063904252001013
