"","uchar","gene_compare","gene","compare"
"ENSG00000206013 M8/D6",9.62636892546643,"ENSG00000206013 M8/D6","ENSG00000206013","M8/D6"
"ENSG00000206077 D5/D6",6.26687938583728,"ENSG00000206077 D5/D6","ENSG00000206077","D5/D6"
"ENSG00000206077 F7/D6",5.1116911136497,"ENSG00000206077 F7/D6","ENSG00000206077","F7/D6"
"ENSG00000206077 M8/D6",10.4769511452406,"ENSG00000206077 M8/D6","ENSG00000206077","M8/D6"
"ENSG00000206418 D5/D6",1.58907297030701,"ENSG00000206418 D5/D6","ENSG00000206418","D5/D6"
"ENSG00000206418 F7/D6",1.39667583764017,"ENSG00000206418 F7/D6","ENSG00000206418","F7/D6"
"ENSG00000206418 M8/D6",1.61066741684942,"ENSG00000206418 M8/D6","ENSG00000206418","M8/D6"
"ENSG00000206561 D5/D6",8.36254122194531,"ENSG00000206561 D5/D6","ENSG00000206561","D5/D6"
"ENSG00000206561 F7/D6",6.08956532061309,"ENSG00000206561 F7/D6","ENSG00000206561","F7/D6"
"ENSG00000206561 M8/D6",8.40759526355977,"ENSG00000206561 M8/D6","ENSG00000206561","M8/D6"
"ENSG00000206573 D5/D6",1.21910914215788,"ENSG00000206573 D5/D6","ENSG00000206573","D5/D6"
"ENSG00000206573 F7/D6",2.35237330773286,"ENSG00000206573 F7/D6","ENSG00000206573","F7/D6"
"ENSG00000206573 M8/D6",2.38423191024241,"ENSG00000206573 M8/D6","ENSG00000206573","M8/D6"
"ENSG00000206627 D5/D6",4.40319799447356,"ENSG00000206627 D5/D6","ENSG00000206627","D5/D6"
"ENSG00000206627 F7/D6",7.35081524350713,"ENSG00000206627 F7/D6","ENSG00000206627","F7/D6"
"ENSG00000206627 M8/D6",6.41517686854521,"ENSG00000206627 M8/D6","ENSG00000206627","M8/D6"
"ENSG00000206651 D5/D6",4.53395591650037,"ENSG00000206651 D5/D6","ENSG00000206651","D5/D6"
"ENSG00000206651 F7/D6",8.19131767527636,"ENSG00000206651 F7/D6","ENSG00000206651","F7/D6"
"ENSG00000206651 M8/D6",5.60905755312053,"ENSG00000206651 M8/D6","ENSG00000206651","M8/D6"
"ENSG00000206652 D5/D6",15.3437938530669,"ENSG00000206652 D5/D6","ENSG00000206652","D5/D6"
"ENSG00000206652 F7/D6",6.11342343175073,"ENSG00000206652 F7/D6","ENSG00000206652","F7/D6"
"ENSG00000206652 M8/D6",6.99802869372597,"ENSG00000206652 M8/D6","ENSG00000206652","M8/D6"
"ENSG00000206706 D5/D6",15.467743881174,"ENSG00000206706 D5/D6","ENSG00000206706","D5/D6"
"ENSG00000206706 F7/D6",12.2958220963371,"ENSG00000206706 F7/D6","ENSG00000206706","F7/D6"
"ENSG00000206706 M8/D6",6.55592689805908,"ENSG00000206706 M8/D6","ENSG00000206706","M8/D6"
"ENSG00000206715 D5/D6",20.9076991473157,"ENSG00000206715 D5/D6","ENSG00000206715","D5/D6"
"ENSG00000206715 F7/D6",20.0228547316412,"ENSG00000206715 F7/D6","ENSG00000206715","F7/D6"
"ENSG00000206715 M8/D6",16.7486990497061,"ENSG00000206715 M8/D6","ENSG00000206715","M8/D6"
"ENSG00000206731 D5/D6",14.1722142758058,"ENSG00000206731 D5/D6","ENSG00000206731","D5/D6"
"ENSG00000206731 F7/D6",11.4402991110522,"ENSG00000206731 F7/D6","ENSG00000206731","F7/D6"
"ENSG00000206731 M8/D6",21.037484109545,"ENSG00000206731 M8/D6","ENSG00000206731","M8/D6"
"ENSG00000206808 D5/D6",15.3218021558705,"ENSG00000206808 D5/D6","ENSG00000206808","D5/D6"
"ENSG00000206808 F7/D6",15.4711829157724,"ENSG00000206808 F7/D6","ENSG00000206808","F7/D6"
"ENSG00000206808 M8/D6",10.9499619151514,"ENSG00000206808 M8/D6","ENSG00000206808","M8/D6"
"ENSG00000206815 D5/D6",9.61494938314863,"ENSG00000206815 D5/D6","ENSG00000206815","D5/D6"
"ENSG00000206815 F7/D6",18.2753095593002,"ENSG00000206815 F7/D6","ENSG00000206815","F7/D6"
"ENSG00000206815 M8/D6",13.107751845156,"ENSG00000206815 M8/D6","ENSG00000206815","M8/D6"
"ENSG00000206903 D5/D6",20.1789957690533,"ENSG00000206903 D5/D6","ENSG00000206903","D5/D6"
"ENSG00000206903 F7/D6",23.1545214430535,"ENSG00000206903 F7/D6","ENSG00000206903","F7/D6"
"ENSG00000206903 M8/D6",26.2753700845386,"ENSG00000206903 M8/D6","ENSG00000206903","M8/D6"
"ENSG00000206922 D5/D6",24.2326268485541,"ENSG00000206922 D5/D6","ENSG00000206922","D5/D6"
"ENSG00000206922 F7/D6",11.5911050343371,"ENSG00000206922 F7/D6","ENSG00000206922","F7/D6"
"ENSG00000206922 M8/D6",12.6048455015539,"ENSG00000206922 M8/D6","ENSG00000206922","M8/D6"
"ENSG00000207022 D5/D6",10.5405326941476,"ENSG00000207022 D5/D6","ENSG00000207022","D5/D6"
"ENSG00000207022 F7/D6",12.7856251251844,"ENSG00000207022 F7/D6","ENSG00000207022","F7/D6"
"ENSG00000207022 M8/D6",6.27815876637529,"ENSG00000207022 M8/D6","ENSG00000207022","M8/D6"
"ENSG00000207034 D5/D6",5.89188790476851,"ENSG00000207034 D5/D6","ENSG00000207034","D5/D6"
"ENSG00000207034 F7/D6",10.7393339528062,"ENSG00000207034 F7/D6","ENSG00000207034","F7/D6"
"ENSG00000207034 M8/D6",5.2966013169471,"ENSG00000207034 M8/D6","ENSG00000207034","M8/D6"
"ENSG00000207091 D5/D6",4.44392407827525,"ENSG00000207091 D5/D6","ENSG00000207091","D5/D6"
"ENSG00000207091 F7/D6",3.69983639965225,"ENSG00000207091 F7/D6","ENSG00000207091","F7/D6"
"ENSG00000207091 M8/D6",10.2786352175171,"ENSG00000207091 M8/D6","ENSG00000207091","M8/D6"
"ENSG00000207142 D5/D6",10.5567893974729,"ENSG00000207142 D5/D6","ENSG00000207142","D5/D6"
"ENSG00000207142 F7/D6",8.89946667168335,"ENSG00000207142 F7/D6","ENSG00000207142","F7/D6"
"ENSG00000207142 M8/D6",7.71657064796407,"ENSG00000207142 M8/D6","ENSG00000207142","M8/D6"
"ENSG00000207281 D5/D6",16.6096009126915,"ENSG00000207281 D5/D6","ENSG00000207281","D5/D6"
"ENSG00000207281 F7/D6",11.8249965717919,"ENSG00000207281 F7/D6","ENSG00000207281","F7/D6"
"ENSG00000207281 M8/D6",9.81580531438624,"ENSG00000207281 M8/D6","ENSG00000207281","M8/D6"
"ENSG00000207380 D5/D6",10.4335297087741,"ENSG00000207380 D5/D6","ENSG00000207380","D5/D6"
"ENSG00000207380 F7/D6",23.8413609582462,"ENSG00000207380 F7/D6","ENSG00000207380","F7/D6"
"ENSG00000207380 M8/D6",12.1536159510127,"ENSG00000207380 M8/D6","ENSG00000207380","M8/D6"
"ENSG00000207392 D5/D6",11.6610722203522,"ENSG00000207392 D5/D6","ENSG00000207392","D5/D6"
"ENSG00000207392 F7/D6",9.02509265413771,"ENSG00000207392 F7/D6","ENSG00000207392","F7/D6"
"ENSG00000207392 M8/D6",8.67392584548439,"ENSG00000207392 M8/D6","ENSG00000207392","M8/D6"
"ENSG00000207452 D5/D6",15.0506184127658,"ENSG00000207452 D5/D6","ENSG00000207452","D5/D6"
"ENSG00000207452 F7/D6",3.61013251154633,"ENSG00000207452 F7/D6","ENSG00000207452","F7/D6"
"ENSG00000207452 M8/D6",9.79384751943621,"ENSG00000207452 M8/D6","ENSG00000207452","M8/D6"
"ENSG00000207468 D5/D6",5.8371066297856,"ENSG00000207468 D5/D6","ENSG00000207468","D5/D6"
"ENSG00000207468 F7/D6",10.2274249124601,"ENSG00000207468 F7/D6","ENSG00000207468","F7/D6"
"ENSG00000207468 M8/D6",12.2607066351696,"ENSG00000207468 M8/D6","ENSG00000207468","M8/D6"
"ENSG00000207508 D5/D6",8.59192154367668,"ENSG00000207508 D5/D6","ENSG00000207508","D5/D6"
"ENSG00000207508 F7/D6",21.5162525269853,"ENSG00000207508 F7/D6","ENSG00000207508","F7/D6"
"ENSG00000207508 M8/D6",11.5602433451724,"ENSG00000207508 M8/D6","ENSG00000207508","M8/D6"
"ENSG00000207563 D5/D6",11.3142837689096,"ENSG00000207563 D5/D6","ENSG00000207563","D5/D6"
"ENSG00000207563 F7/D6",7.97782156530721,"ENSG00000207563 F7/D6","ENSG00000207563","F7/D6"
"ENSG00000207563 M8/D6",9.79052913796142,"ENSG00000207563 M8/D6","ENSG00000207563","M8/D6"
"ENSG00000207588 D5/D6",12.3154943610619,"ENSG00000207588 D5/D6","ENSG00000207588","D5/D6"
"ENSG00000207588 F7/D6",14.1438452324608,"ENSG00000207588 F7/D6","ENSG00000207588","F7/D6"
"ENSG00000207588 M8/D6",10.1505273218351,"ENSG00000207588 M8/D6","ENSG00000207588","M8/D6"
"ENSG00000207635 D5/D6",9.56244686342348,"ENSG00000207635 D5/D6","ENSG00000207635","D5/D6"
"ENSG00000207635 F7/D6",16.5252981101968,"ENSG00000207635 F7/D6","ENSG00000207635","F7/D6"
"ENSG00000207635 M8/D6",10.3782637619434,"ENSG00000207635 M8/D6","ENSG00000207635","M8/D6"
"ENSG00000207932 D5/D6",10.7689222650261,"ENSG00000207932 D5/D6","ENSG00000207932","D5/D6"
"ENSG00000207932 F7/D6",6.76310119486982,"ENSG00000207932 F7/D6","ENSG00000207932","F7/D6"
"ENSG00000207932 M8/D6",11.6686131981694,"ENSG00000207932 M8/D6","ENSG00000207932","M8/D6"
"ENSG00000207956 D5/D6",21.199508749124,"ENSG00000207956 D5/D6","ENSG00000207956","D5/D6"
"ENSG00000207956 F7/D6",21.7607040143325,"ENSG00000207956 F7/D6","ENSG00000207956","F7/D6"
"ENSG00000207956 M8/D6",25.0284960166949,"ENSG00000207956 M8/D6","ENSG00000207956","M8/D6"
"ENSG00000207963 D5/D6",10.1108241842825,"ENSG00000207963 D5/D6","ENSG00000207963","D5/D6"
"ENSG00000207963 F7/D6",9.6689577665128,"ENSG00000207963 F7/D6","ENSG00000207963","F7/D6"
"ENSG00000207963 M8/D6",6.48986004880084,"ENSG00000207963 M8/D6","ENSG00000207963","M8/D6"
"ENSG00000208028 D5/D6",3.39876823473157,"ENSG00000208028 D5/D6","ENSG00000208028","D5/D6"
"ENSG00000208028 F7/D6",7.32619454356674,"ENSG00000208028 F7/D6","ENSG00000208028","F7/D6"
"ENSG00000208028 M8/D6",7.23975617050472,"ENSG00000208028 M8/D6","ENSG00000208028","M8/D6"
"ENSG00000209482 D5/D6",3.95963426968384,"ENSG00000209482 D5/D6","ENSG00000209482","D5/D6"
"ENSG00000209482 F7/D6",4.40986150007285,"ENSG00000209482 F7/D6","ENSG00000209482","F7/D6"
"ENSG00000209482 M8/D6",4.8128931426172,"ENSG00000209482 M8/D6","ENSG00000209482","M8/D6"
"ENSG00000210112 D5/D6",4.47908521384607,"ENSG00000210112 D5/D6","ENSG00000210112","D5/D6"
"ENSG00000210112 F7/D6",3.49399268852234,"ENSG00000210112 F7/D6","ENSG00000210112","F7/D6"
"ENSG00000210112 M8/D6",5.44435825293825,"ENSG00000210112 M8/D6","ENSG00000210112","M8/D6"
"ENSG00000210196 D5/D6",4.37503372250272,"ENSG00000210196 D5/D6","ENSG00000210196","D5/D6"
"ENSG00000210196 F7/D6",6.80683557385131,"ENSG00000210196 F7/D6","ENSG00000210196","F7/D6"
"ENSG00000210196 M8/D6",6.23958363520367,"ENSG00000210196 M8/D6","ENSG00000210196","M8/D6"
"ENSG00000210709 D5/D6",27.520080302135,"ENSG00000210709 D5/D6","ENSG00000210709","D5/D6"
"ENSG00000210709 F7/D6",7.85930956298922,"ENSG00000210709 F7/D6","ENSG00000210709","F7/D6"
"ENSG00000210709 M8/D6",19.986167333035,"ENSG00000210709 M8/D6","ENSG00000210709","M8/D6"
"ENSG00000211452 D5/D6",19.3451577302777,"ENSG00000211452 D5/D6","ENSG00000211452","D5/D6"
"ENSG00000211452 F7/D6",19.4283331570498,"ENSG00000211452 F7/D6","ENSG00000211452","F7/D6"
"ENSG00000211452 M8/D6",18.2845632973834,"ENSG00000211452 M8/D6","ENSG00000211452","M8/D6"
"ENSG00000211491 D5/D6",24.4850539811179,"ENSG00000211491 D5/D6","ENSG00000211491","D5/D6"
"ENSG00000211491 F7/D6",22.6737463033648,"ENSG00000211491 F7/D6","ENSG00000211491","F7/D6"
"ENSG00000211491 M8/D6",14.9388333100157,"ENSG00000211491 M8/D6","ENSG00000211491","M8/D6"
"ENSG00000211638 D5/D6",10.1547759627785,"ENSG00000211638 D5/D6","ENSG00000211638","D5/D6"
"ENSG00000211638 F7/D6",14.9326402790762,"ENSG00000211638 F7/D6","ENSG00000211638","F7/D6"
"ENSG00000211638 M8/D6",4.59940316532373,"ENSG00000211638 M8/D6","ENSG00000211638","M8/D6"
"ENSG00000211639 D5/D6",6.41223409733053,"ENSG00000211639 D5/D6","ENSG00000211639","D5/D6"
"ENSG00000211639 F7/D6",11.4712972946393,"ENSG00000211639 F7/D6","ENSG00000211639","F7/D6"
"ENSG00000211639 M8/D6",25.9081251506418,"ENSG00000211639 M8/D6","ENSG00000211639","M8/D6"
"ENSG00000211835 D5/D6",7.45191548583206,"ENSG00000211835 D5/D6","ENSG00000211835","D5/D6"
"ENSG00000211835 F7/D6",9.16351958151591,"ENSG00000211835 F7/D6","ENSG00000211835","F7/D6"
"ENSG00000211835 M8/D6",13.5133651109551,"ENSG00000211835 M8/D6","ENSG00000211835","M8/D6"
"ENSG00000211840 D5/D6",7.75069381867166,"ENSG00000211840 D5/D6","ENSG00000211840","D5/D6"
"ENSG00000211840 F7/D6",10.3576083703728,"ENSG00000211840 F7/D6","ENSG00000211840","F7/D6"
"ENSG00000211840 M8/D6",15.7216960062964,"ENSG00000211840 M8/D6","ENSG00000211840","M8/D6"
"ENSG00000211869 D5/D6",10.1228071747502,"ENSG00000211869 D5/D6","ENSG00000211869","D5/D6"
"ENSG00000211869 F7/D6",6.08293868022035,"ENSG00000211869 F7/D6","ENSG00000211869","F7/D6"
"ENSG00000211869 M8/D6",6.69051934728149,"ENSG00000211869 M8/D6","ENSG00000211869","M8/D6"
"ENSG00000211891 D5/D6",4.73990945758368,"ENSG00000211891 D5/D6","ENSG00000211891","D5/D6"
"ENSG00000211891 F7/D6",3.83422438190636,"ENSG00000211891 F7/D6","ENSG00000211891","F7/D6"
"ENSG00000211891 M8/D6",5.93272886714402,"ENSG00000211891 M8/D6","ENSG00000211891","M8/D6"
"ENSG00000211937 D5/D6",6.84526378184637,"ENSG00000211937 D5/D6","ENSG00000211937","D5/D6"
"ENSG00000211937 F7/D6",4.58518874263483,"ENSG00000211937 F7/D6","ENSG00000211937","F7/D6"
"ENSG00000211937 M8/D6",4.08787425701052,"ENSG00000211937 M8/D6","ENSG00000211937","M8/D6"
"ENSG00000211964 D5/D6",42.1545172293232,"ENSG00000211964 D5/D6","ENSG00000211964","D5/D6"
"ENSG00000211964 F7/D6",26.8570503756512,"ENSG00000211964 F7/D6","ENSG00000211964","F7/D6"
"ENSG00000211964 M8/D6",31.032777631451,"ENSG00000211964 M8/D6","ENSG00000211964","M8/D6"
"ENSG00000212211 D5/D6",10.4416611686297,"ENSG00000212211 D5/D6","ENSG00000212211","D5/D6"
"ENSG00000212211 F7/D6",18.1462419127269,"ENSG00000212211 F7/D6","ENSG00000212211","F7/D6"
"ENSG00000212211 M8/D6",15.1396728510199,"ENSG00000212211 M8/D6","ENSG00000212211","M8/D6"
"ENSG00000212579 D5/D6",11.8320983407088,"ENSG00000212579 D5/D6","ENSG00000212579","D5/D6"
"ENSG00000212579 F7/D6",9.97878174793029,"ENSG00000212579 F7/D6","ENSG00000212579","F7/D6"
"ENSG00000212579 M8/D6",11.5367831856044,"ENSG00000212579 M8/D6","ENSG00000212579","M8/D6"
"ENSG00000212719 D5/D6",10.1182732078583,"ENSG00000212719 D5/D6","ENSG00000212719","D5/D6"
"ENSG00000212719 F7/D6",9.21961787271531,"ENSG00000212719 F7/D6","ENSG00000212719","F7/D6"
"ENSG00000212719 M8/D6",8.66148492830434,"ENSG00000212719 M8/D6","ENSG00000212719","M8/D6"
"ENSG00000213060 D5/D6",22.0644166044813,"ENSG00000213060 D5/D6","ENSG00000213060","D5/D6"
"ENSG00000213060 F7/D6",20.6257072505779,"ENSG00000213060 F7/D6","ENSG00000213060","F7/D6"
"ENSG00000213060 M8/D6",44.4104031819473,"ENSG00000213060 M8/D6","ENSG00000213060","M8/D6"
"ENSG00000213064 D5/D6",1.36228031438728,"ENSG00000213064 D5/D6","ENSG00000213064","D5/D6"
"ENSG00000213064 F7/D6",1.01836648824231,"ENSG00000213064 F7/D6","ENSG00000213064","F7/D6"
"ENSG00000213064 M8/D6",2.02768286642872,"ENSG00000213064 M8/D6","ENSG00000213064","M8/D6"
"ENSG00000213080 D5/D6",22.0207897340719,"ENSG00000213080 D5/D6","ENSG00000213080","D5/D6"
"ENSG00000213080 F7/D6",15.6720871805977,"ENSG00000213080 F7/D6","ENSG00000213080","F7/D6"
"ENSG00000213080 M8/D6",17.1263207181299,"ENSG00000213080 M8/D6","ENSG00000213080","M8/D6"
"ENSG00000213081 D5/D6",3.00575941264071,"ENSG00000213081 D5/D6","ENSG00000213081","D5/D6"
"ENSG00000213081 F7/D6",8.46687129041369,"ENSG00000213081 F7/D6","ENSG00000213081","F7/D6"
"ENSG00000213081 M8/D6",11.7803067224653,"ENSG00000213081 M8/D6","ENSG00000213081","M8/D6"
"ENSG00000213139 D5/D6",2.12458093193723,"ENSG00000213139 D5/D6","ENSG00000213139","D5/D6"
"ENSG00000213139 F7/D6",1.12286518093123,"ENSG00000213139 F7/D6","ENSG00000213139","F7/D6"
"ENSG00000213139 M8/D6",3.54267383563651,"ENSG00000213139 M8/D6","ENSG00000213139","M8/D6"
"ENSG00000213197 D5/D6",40.050008510519,"ENSG00000213197 D5/D6","ENSG00000213197","D5/D6"
"ENSG00000213197 F7/D6",4.89856277588896,"ENSG00000213197 F7/D6","ENSG00000213197","F7/D6"
"ENSG00000213197 M8/D6",50.1177785766665,"ENSG00000213197 M8/D6","ENSG00000213197","M8/D6"
"ENSG00000213399 D5/D6",7.55028976782493,"ENSG00000213399 D5/D6","ENSG00000213399","D5/D6"
"ENSG00000213399 F7/D6",12.8375204152677,"ENSG00000213399 F7/D6","ENSG00000213399","F7/D6"
"ENSG00000213399 M8/D6",9.92448317735459,"ENSG00000213399 M8/D6","ENSG00000213399","M8/D6"
"ENSG00000213590 D5/D6",13.0491977792011,"ENSG00000213590 D5/D6","ENSG00000213590","D5/D6"
"ENSG00000213590 F7/D6",7.72190495067903,"ENSG00000213590 F7/D6","ENSG00000213590","F7/D6"
"ENSG00000213590 M8/D6",15.1553433836056,"ENSG00000213590 M8/D6","ENSG00000213590","M8/D6"
"ENSG00000213740 D5/D6",6.60153573375812,"ENSG00000213740 D5/D6","ENSG00000213740","D5/D6"
"ENSG00000213740 F7/D6",5.40116683115274,"ENSG00000213740 F7/D6","ENSG00000213740","F7/D6"
"ENSG00000213740 M8/D6",5.97211079074305,"ENSG00000213740 M8/D6","ENSG00000213740","M8/D6"
"ENSG00000213860 D5/D6",1.88158422290385,"ENSG00000213860 D5/D6","ENSG00000213860","D5/D6"
"ENSG00000213860 F7/D6",3.20643037841778,"ENSG00000213860 F7/D6","ENSG00000213860","F7/D6"
"ENSG00000213860 M8/D6",5.61236302097303,"ENSG00000213860 M8/D6","ENSG00000213860","M8/D6"
"ENSG00000213901 D5/D6",13.2708477703334,"ENSG00000213901 D5/D6","ENSG00000213901","D5/D6"
"ENSG00000213901 F7/D6",4.15901750412735,"ENSG00000213901 F7/D6","ENSG00000213901","F7/D6"
"ENSG00000213901 M8/D6",8.37869462858781,"ENSG00000213901 M8/D6","ENSG00000213901","M8/D6"
"ENSG00000213928 D5/D6",1.92459273936752,"ENSG00000213928 D5/D6","ENSG00000213928","D5/D6"
"ENSG00000213928 F7/D6",1.71999870252521,"ENSG00000213928 F7/D6","ENSG00000213928","F7/D6"
"ENSG00000213928 M8/D6",2.1558646211896,"ENSG00000213928 M8/D6","ENSG00000213928","M8/D6"
"ENSG00000214093 D5/D6",14.0671853170215,"ENSG00000214093 D5/D6","ENSG00000214093","D5/D6"
"ENSG00000214093 F7/D6",14.6310512235725,"ENSG00000214093 F7/D6","ENSG00000214093","F7/D6"
"ENSG00000214093 M8/D6",13.0645337181094,"ENSG00000214093 M8/D6","ENSG00000214093","M8/D6"
"ENSG00000214203 D5/D6",17.278194407109,"ENSG00000214203 D5/D6","ENSG00000214203","D5/D6"
"ENSG00000214203 F7/D6",13.0823785959113,"ENSG00000214203 F7/D6","ENSG00000214203","F7/D6"
"ENSG00000214203 M8/D6",13.4234001180292,"ENSG00000214203 M8/D6","ENSG00000214203","M8/D6"
"ENSG00000214212 D5/D6",3.52274780283623,"ENSG00000214212 D5/D6","ENSG00000214212","D5/D6"
"ENSG00000214212 F7/D6",3.01376991549868,"ENSG00000214212 F7/D6","ENSG00000214212","F7/D6"
"ENSG00000214212 M8/D6",2.5171685724705,"ENSG00000214212 M8/D6","ENSG00000214212","M8/D6"
"ENSG00000214215 D5/D6",7.01832618786806,"ENSG00000214215 D5/D6","ENSG00000214215","D5/D6"
"ENSG00000214215 F7/D6",5.01632128224569,"ENSG00000214215 F7/D6","ENSG00000214215","F7/D6"
"ENSG00000214215 M8/D6",3.64412354381582,"ENSG00000214215 M8/D6","ENSG00000214215","M8/D6"
"ENSG00000214248 D5/D6",13.5531807354278,"ENSG00000214248 D5/D6","ENSG00000214248","D5/D6"
"ENSG00000214248 F7/D6",15.4426381729831,"ENSG00000214248 F7/D6","ENSG00000214248","F7/D6"
"ENSG00000214248 M8/D6",16.1037083036168,"ENSG00000214248 M8/D6","ENSG00000214248","M8/D6"
"ENSG00000214300 D5/D6",20.9449924496375,"ENSG00000214300 D5/D6","ENSG00000214300","D5/D6"
"ENSG00000214300 F7/D6",6.66211810112365,"ENSG00000214300 F7/D6","ENSG00000214300","F7/D6"
"ENSG00000214300 M8/D6",8.03060457935368,"ENSG00000214300 M8/D6","ENSG00000214300","M8/D6"
"ENSG00000214338 D5/D6",15.3212082676142,"ENSG00000214338 D5/D6","ENSG00000214338","D5/D6"
"ENSG00000214338 F7/D6",20.8848512315356,"ENSG00000214338 F7/D6","ENSG00000214338","F7/D6"
"ENSG00000214338 M8/D6",18.4706588103598,"ENSG00000214338 M8/D6","ENSG00000214338","M8/D6"
"ENSG00000214578 D5/D6",16.0688415033375,"ENSG00000214578 D5/D6","ENSG00000214578","D5/D6"
"ENSG00000214578 F7/D6",27.0964414218798,"ENSG00000214578 F7/D6","ENSG00000214578","F7/D6"
"ENSG00000214578 M8/D6",18.9183738471614,"ENSG00000214578 M8/D6","ENSG00000214578","M8/D6"
"ENSG00000214626 D5/D6",17.5837290328545,"ENSG00000214626 D5/D6","ENSG00000214626","D5/D6"
"ENSG00000214626 F7/D6",22.2850220329198,"ENSG00000214626 F7/D6","ENSG00000214626","F7/D6"
"ENSG00000214626 M8/D6",4.66888366154998,"ENSG00000214626 M8/D6","ENSG00000214626","M8/D6"
"ENSG00000214745 D5/D6",44.9700067839491,"ENSG00000214745 D5/D6","ENSG00000214745","D5/D6"
"ENSG00000214745 F7/D6",5.24371997794592,"ENSG00000214745 F7/D6","ENSG00000214745","F7/D6"
"ENSG00000214745 M8/D6",7.38542206396711,"ENSG00000214745 M8/D6","ENSG00000214745","M8/D6"
"ENSG00000214783 D5/D6",1.6584457562122,"ENSG00000214783 D5/D6","ENSG00000214783","D5/D6"
"ENSG00000214783 F7/D6",1.76751728161732,"ENSG00000214783 F7/D6","ENSG00000214783","F7/D6"
"ENSG00000214783 M8/D6",2.157714296324,"ENSG00000214783 M8/D6","ENSG00000214783","M8/D6"
"ENSG00000214820 D5/D6",10.8038658863768,"ENSG00000214820 D5/D6","ENSG00000214820","D5/D6"
"ENSG00000214820 F7/D6",12.8565949032028,"ENSG00000214820 F7/D6","ENSG00000214820","F7/D6"
"ENSG00000214820 M8/D6",14.6584234252328,"ENSG00000214820 M8/D6","ENSG00000214820","M8/D6"
"ENSG00000214827 D5/D6",4.46759182279346,"ENSG00000214827 D5/D6","ENSG00000214827","D5/D6"
"ENSG00000214827 F7/D6",5.05995664096093,"ENSG00000214827 F7/D6","ENSG00000214827","F7/D6"
"ENSG00000214827 M8/D6",8.17690155243029,"ENSG00000214827 M8/D6","ENSG00000214827","M8/D6"
"ENSG00000214940 D5/D6",1.74801995977216,"ENSG00000214940 D5/D6","ENSG00000214940","D5/D6"
"ENSG00000214940 F7/D6",1.63132930852976,"ENSG00000214940 F7/D6","ENSG00000214940","F7/D6"
"ENSG00000214940 M8/D6",6.8852774331059,"ENSG00000214940 M8/D6","ENSG00000214940","M8/D6"
"ENSG00000215032 D5/D6",11.2968940417149,"ENSG00000215032 D5/D6","ENSG00000215032","D5/D6"
"ENSG00000215032 F7/D6",16.4347742860978,"ENSG00000215032 F7/D6","ENSG00000215032","F7/D6"
"ENSG00000215032 M8/D6",12.8629067489209,"ENSG00000215032 M8/D6","ENSG00000215032","M8/D6"
"ENSG00000215190 D5/D6",2.36087733439881,"ENSG00000215190 D5/D6","ENSG00000215190","D5/D6"
"ENSG00000215190 F7/D6",4.32977426505641,"ENSG00000215190 F7/D6","ENSG00000215190","F7/D6"
"ENSG00000215190 M8/D6",3.04432030179411,"ENSG00000215190 M8/D6","ENSG00000215190","M8/D6"
"ENSG00000215347 D5/D6",8.73456192383532,"ENSG00000215347 D5/D6","ENSG00000215347","D5/D6"
"ENSG00000215347 F7/D6",3.2861935839188,"ENSG00000215347 F7/D6","ENSG00000215347","F7/D6"
"ENSG00000215347 M8/D6",4.70730651964568,"ENSG00000215347 M8/D6","ENSG00000215347","M8/D6"
"ENSG00000215493 D5/D6",2.42092174620368,"ENSG00000215493 D5/D6","ENSG00000215493","D5/D6"
"ENSG00000215493 F7/D6",4.68118394000737,"ENSG00000215493 F7/D6","ENSG00000215493","F7/D6"
"ENSG00000215493 M8/D6",6.06509303203929,"ENSG00000215493 M8/D6","ENSG00000215493","M8/D6"
"ENSG00000215817 D5/D6",3.83722630962385,"ENSG00000215817 D5/D6","ENSG00000215817","D5/D6"
"ENSG00000215817 F7/D6",2.44208106766792,"ENSG00000215817 F7/D6","ENSG00000215817","F7/D6"
"ENSG00000215817 M8/D6",8.27831749705094,"ENSG00000215817 M8/D6","ENSG00000215817","M8/D6"
"ENSG00000215840 D5/D6",11.6687146598014,"ENSG00000215840 D5/D6","ENSG00000215840","D5/D6"
"ENSG00000215840 F7/D6",14.7763950141473,"ENSG00000215840 F7/D6","ENSG00000215840","F7/D6"
"ENSG00000215840 M8/D6",7.75524198218315,"ENSG00000215840 M8/D6","ENSG00000215840","M8/D6"
