"","gene","Freq","sample"
"823","ENSG00000180210",10,"D5"
"824","ENSG00000180245",10,"D5"
"825","ENSG00000180423",10,"D5"
"826","ENSG00000180573",10,"D5"
"827","ENSG00000180667",10,"D5"
"828","ENSG00000180815",10,"D5"
"829","ENSG00000180846",10,"D5"
"830","ENSG00000180878",10,"D5"
"831","ENSG00000180884",10,"D5"
"833","ENSG00000180998",10,"D5"
"834","ENSG00000181035",10,"D5"
"835","ENSG00000181038",10,"D5"
"836","ENSG00000181222",10,"D5"
"837","ENSG00000181350",10,"D5"
"838","ENSG00000181408",10,"D5"
"840","ENSG00000181524",10,"D5"
"841","ENSG00000181588",10,"D5"
"842","ENSG00000181616",10,"D5"
"843","ENSG00000181754",10,"D5"
"844","ENSG00000181790",10,"D5"
"845","ENSG00000181804",10,"D5"
"846","ENSG00000181929",10,"D5"
"847","ENSG00000182158",10,"D5"
"848","ENSG00000182199",10,"D5"
"849","ENSG00000182247",10,"D5"
"850","ENSG00000182308",10,"D5"
"851","ENSG00000182489",10,"D5"
"854","ENSG00000182858",10,"D5"
"855","ENSG00000182944",10,"D5"
"856","ENSG00000183250",10,"D5"
"857","ENSG00000183298",10,"D5"
"858","ENSG00000183308",10,"D5"
"860","ENSG00000183337",10,"D5"
"862","ENSG00000183604",10,"D5"
"863","ENSG00000183763",10,"D5"
"864","ENSG00000183856",10,"D5"
"865","ENSG00000183889",10,"D5"
"866","ENSG00000184208",10,"D5"
"869","ENSG00000184507",10,"D5"
"871","ENSG00000184743",10,"D5"
"872","ENSG00000184792",10,"D5"
"873","ENSG00000184903",10,"D5"
"875","ENSG00000184923",10,"D5"
"876","ENSG00000185049",10,"D5"
"877","ENSG00000185105",10,"D5"
"878","ENSG00000185201",10,"D5"
"879","ENSG00000185246",10,"D5"
"880","ENSG00000185269",10,"D5"
"881","ENSG00000185379",10,"D5"
"882","ENSG00000185641",10,"D5"
"883","ENSG00000185787",10,"D5"
"884","ENSG00000185798",10,"D5"
"885","ENSG00000185800",10,"D5"
"886","ENSG00000185933",10,"D5"
"887","ENSG00000186111",10,"D5"
"888","ENSG00000186272",10,"D5"
"889","ENSG00000186298",10,"D5"
"890","ENSG00000186468",10,"D5"
"891","ENSG00000186566",10,"D5"
"892","ENSG00000186642",10,"D5"
"893","ENSG00000186765",10,"D5"
"894","ENSG00000186814",10,"D5"
"896","ENSG00000187097",10,"D5"
"897","ENSG00000187122",10,"D5"
"900","ENSG00000187609",10,"D5"
"901","ENSG00000187801",10,"D5"
"902","ENSG00000187833",10,"D5"
"903","ENSG00000187862",10,"D5"
"905","ENSG00000187999",10,"D5"
"906","ENSG00000188026",10,"D5"
"907","ENSG00000188636",10,"D5"
"908","ENSG00000188760",10,"D5"
"909","ENSG00000188761",10,"D5"
"910","ENSG00000188985",10,"D5"
"912","ENSG00000189316",10,"D5"
"914","ENSG00000189420",10,"D5"
"916","ENSG00000196268",10,"D5"
"917","ENSG00000196365",10,"D5"
"918","ENSG00000196418",10,"D5"
"919","ENSG00000196456",10,"D5"
"920","ENSG00000196466",10,"D5"
"922","ENSG00000196678",10,"D5"
"923","ENSG00000196741",10,"D5"
"924","ENSG00000196911",10,"D5"
"925","ENSG00000196993",10,"D5"
"926","ENSG00000197013",10,"D5"
"927","ENSG00000197093",10,"D5"
"928","ENSG00000197140",10,"D5"
"929","ENSG00000197157",10,"D5"
"930","ENSG00000197444",10,"D5"
"931","ENSG00000197498",10,"D5"
"932","ENSG00000197728",10,"D5"
"933","ENSG00000197782",10,"D5"
"934","ENSG00000197822",10,"D5"
"935","ENSG00000198003",10,"D5"
"936","ENSG00000198039",10,"D5"
"937","ENSG00000198056",10,"D5"
"938","ENSG00000198130",10,"D5"
"939","ENSG00000198231",10,"D5"
"940","ENSG00000198393",10,"D5"
"941","ENSG00000198420",10,"D5"
"942","ENSG00000198492",10,"D5"
"943","ENSG00000198538",10,"D5"
"944","ENSG00000198554",10,"D5"
"945","ENSG00000198646",10,"D5"
"946","ENSG00000198663",10,"D5"
"947","ENSG00000198740",10,"D5"
"948","ENSG00000198783",10,"D5"
"949","ENSG00000198792",10,"D5"
"951","ENSG00000198816",10,"D5"
"952","ENSG00000198821",10,"D5"
"953","ENSG00000198826",10,"D5"
"954","ENSG00000198837",10,"D5"
"955","ENSG00000198841",10,"D5"
"956","ENSG00000198874",10,"D5"
"957","ENSG00000198899",10,"D5"
"958","ENSG00000198909",10,"D5"
"959","ENSG00000198911",10,"D5"
"961","ENSG00000199072",10,"D5"
"966","ENSG00000199691",10,"D5"
"967","ENSG00000199906",10,"D5"
"986","ENSG00000203761",10,"D5"
"987","ENSG00000203799",10,"D5"
"988","ENSG00000203814",10,"D5"
"989","ENSG00000203872",10,"D5"
"991","ENSG00000203995",10,"D5"
"992","ENSG00000204010",10,"D5"
"994","ENSG00000204084",10,"D5"
"995","ENSG00000204116",10,"D5"
"996","ENSG00000204138",10,"D5"
"997","ENSG00000204186",10,"D5"
"998","ENSG00000204220",10,"D5"
"999","ENSG00000204366",10,"D5"
"1001","ENSG00000204386",10,"D5"
"1002","ENSG00000204519",10,"D5"
"1003","ENSG00000204619",10,"D5"
"1004","ENSG00000204623",10,"D5"
"1006","ENSG00000204634",10,"D5"
"1007","ENSG00000204673",10,"D5"
"1008","ENSG00000204767",10,"D5"
"1011","ENSG00000205089",10,"D5"
"1012","ENSG00000205356",10,"D5"
"1013","ENSG00000205413",10,"D5"
"1014","ENSG00000205639",10,"D5"
"1015","ENSG00000205710",10,"D5"
"1016","ENSG00000205765",10,"D5"
"1017","ENSG00000205838",10,"D5"
"1018","ENSG00000205937",10,"D5"
"1019","ENSG00000205978",10,"D5"
"1020","ENSG00000206013",10,"D5"
"1021","ENSG00000206077",10,"D5"
"1022","ENSG00000206418",10,"D5"
"1023","ENSG00000206561",10,"D5"
"1024","ENSG00000206573",10,"D5"
"1027","ENSG00000206652",10,"D5"
"1032","ENSG00000206815",10,"D5"
"1036","ENSG00000207034",10,"D5"
"1041","ENSG00000207392",10,"D5"
"1043","ENSG00000207468",10,"D5"
"1045","ENSG00000207563",10,"D5"
"1051","ENSG00000208028",10,"D5"
"1052","ENSG00000209482",10,"D5"
"1053","ENSG00000210112",10,"D5"
"1054","ENSG00000210196",10,"D5"
"1056","ENSG00000211452",10,"D5"
"1058","ENSG00000211638",10,"D5"
"1063","ENSG00000211891",10,"D5"
"1064","ENSG00000211937",10,"D5"
"1065","ENSG00000211964",10,"D5"
"1068","ENSG00000212719",10,"D5"
"1070","ENSG00000213064",10,"D5"
"1073","ENSG00000213139",10,"D5"
"1075","ENSG00000213399",10,"D5"
"1076","ENSG00000213590",10,"D5"
"1077","ENSG00000213740",10,"D5"
"1078","ENSG00000213860",10,"D5"
"1079","ENSG00000213901",10,"D5"
"1080","ENSG00000213928",10,"D5"
"1081","ENSG00000214093",10,"D5"
"1082","ENSG00000214203",10,"D5"
"1083","ENSG00000214212",10,"D5"
"1084","ENSG00000214215",10,"D5"
"1085","ENSG00000214248",10,"D5"
"1086","ENSG00000214300",10,"D5"
"1090","ENSG00000214745",10,"D5"
"1091","ENSG00000214783",10,"D5"
"1092","ENSG00000214820",10,"D5"
"1093","ENSG00000214827",10,"D5"
"1094","ENSG00000214940",10,"D5"
"1095","ENSG00000215032",10,"D5"
"1096","ENSG00000215190",10,"D5"
"1097","ENSG00000215347",10,"D5"
"1098","ENSG00000215493",10,"D5"
"1099","ENSG00000215817",10,"D5"
"1100","ENSG00000215840",10,"D5"
"1103","ENSG00000216937",10,"D5"
"1105","ENSG00000217643",10,"D5"
"1106","ENSG00000217801",10,"D5"
"1107","ENSG00000218018",10,"D5"
"1109","ENSG00000218891",10,"D5"
"1111","ENSG00000219201",10,"D5"
"1113","ENSG00000219693",10,"D5"
"1115","ENSG00000220201",10,"D5"
"1117","ENSG00000220614",10,"D5"
"1118","ENSG00000221164",10,"D5"
"1123","ENSG00000221740",10,"D5"
"1124","ENSG00000221916",10,"D5"
"1126","ENSG00000222009",10,"D5"
"1129","ENSG00000222389",10,"D5"
"1134","ENSG00000223356",10,"D5"
"1135","ENSG00000223396",10,"D5"
"1137","ENSG00000223685",10,"D5"
"1138","ENSG00000223705",10,"D5"
"1139","ENSG00000223722",10,"D5"
"1143","ENSG00000223960",10,"D5"
"1144","ENSG00000224051",10,"D5"
"1145","ENSG00000224137",10,"D5"
"1146","ENSG00000224195",10,"D5"
"1148","ENSG00000224533",10,"D5"
"1151","ENSG00000224699",10,"D5"
"1154","ENSG00000224809",10,"D5"
"1157","ENSG00000224831",10,"D5"
"1158","ENSG00000224897",10,"D5"
"1161","ENSG00000225062",10,"D5"
"1165","ENSG00000225556",10,"D5"
"1169","ENSG00000225871",10,"D5"
"1171","ENSG00000226049",10,"D5"
"1172","ENSG00000226067",10,"D5"
"1173","ENSG00000226107",10,"D5"
"1175","ENSG00000226121",10,"D5"
"1179","ENSG00000226268",10,"D5"
"1180","ENSG00000226360",10,"D5"
"1181","ENSG00000226377",10,"D5"
"1182","ENSG00000226397",10,"D5"
"1183","ENSG00000226471",10,"D5"
"1188","ENSG00000226647",10,"D5"
"1189","ENSG00000226747",10,"D5"
"1192","ENSG00000226942",10,"D5"
"1193","ENSG00000226944",10,"D5"
"1195","ENSG00000226981",10,"D5"
"1197","ENSG00000227038",10,"D5"
"1198","ENSG00000227057",10,"D5"
"1200","ENSG00000227176",10,"D5"
"1201","ENSG00000227232",10,"D5"
"1204","ENSG00000227344",10,"D5"
"1206","ENSG00000227398",10,"D5"
"1208","ENSG00000227541",10,"D5"
"1212","ENSG00000227855",10,"D5"
"1215","ENSG00000228237",10,"D5"
"1216","ENSG00000228278",10,"D5"
"1217","ENSG00000228382",10,"D5"
"1218","ENSG00000228446",10,"D5"
"1219","ENSG00000228507",10,"D5"
"1220","ENSG00000228590",10,"D5"
"1222","ENSG00000228955",10,"D5"
"1223","ENSG00000229153",10,"D5"
"1227","ENSG00000229372",10,"D5"
"1228","ENSG00000229473",10,"D5"
"1229","ENSG00000229474",10,"D5"
"1230","ENSG00000229534",10,"D5"
"1231","ENSG00000229591",10,"D5"
"1232","ENSG00000229930",10,"D5"
"1235","ENSG00000230266",10,"D5"
"1237","ENSG00000230300",10,"D5"
"1238","ENSG00000230325",10,"D5"
"1239","ENSG00000230530",10,"D5"
"1240","ENSG00000230590",10,"D5"
"1243","ENSG00000230641",10,"D5"
"1245","ENSG00000230658",10,"D5"
"1246","ENSG00000230733",10,"D5"
"1247","ENSG00000230795",10,"D5"
"1249","ENSG00000231066",10,"D5"
"1250","ENSG00000231104",10,"D5"
"1251","ENSG00000231160",10,"D5"
"1253","ENSG00000231177",10,"D5"
"1254","ENSG00000231181",10,"D5"
"1255","ENSG00000231327",10,"D5"
"1256","ENSG00000231468",10,"D5"
"1257","ENSG00000231500",10,"D5"
"1258","ENSG00000231507",10,"D5"
"1259","ENSG00000231527",10,"D5"
"1261","ENSG00000231584",10,"D5"
"1263","ENSG00000231701",10,"D5"
"1265","ENSG00000231789",10,"D5"
"1266","ENSG00000231827",10,"D5"
"1267","ENSG00000231969",10,"D5"
"1269","ENSG00000232006",10,"D5"
"1271","ENSG00000232082",10,"D5"
"1273","ENSG00000232133",10,"D5"
"1276","ENSG00000232398",10,"D5"
"1279","ENSG00000232573",10,"D5"
"1280","ENSG00000232611",10,"D5"
"1281","ENSG00000232630",10,"D5"
"1284","ENSG00000232977",10,"D5"
"1289","ENSG00000233270",10,"D5"
"1291","ENSG00000233382",10,"D5"
"1292","ENSG00000233509",10,"D5"
"1295","ENSG00000233554",10,"D5"
"1296","ENSG00000233560",10,"D5"
"1299","ENSG00000233621",10,"D5"
"1300","ENSG00000233885",10,"D5"
"1301","ENSG00000234006",10,"D5"
"1302","ENSG00000234118",10,"D5"
"1304","ENSG00000234175",10,"D5"
"1308","ENSG00000234287",10,"D5"
"1309","ENSG00000234297",10,"D5"
"1310","ENSG00000234367",10,"D5"
"1311","ENSG00000234473",10,"D5"
"1312","ENSG00000234616",10,"D5"
"1314","ENSG00000234678",10,"D5"
"1315","ENSG00000234694",10,"D5"
"1316","ENSG00000234785",10,"D5"
"1318","ENSG00000235033",10,"D5"
"1320","ENSG00000235100",10,"D5"
"1323","ENSG00000235330",10,"D5"
"1324","ENSG00000235413",10,"D5"
"1325","ENSG00000235475",10,"D5"
"1326","ENSG00000235530",10,"D5"
"1327","ENSG00000235703",10,"D5"
"1328","ENSG00000235724",10,"D5"
"1335","ENSG00000235989",10,"D5"
"1338","ENSG00000236104",10,"D5"
"1339","ENSG00000236129",10,"D5"
"1340","ENSG00000236144",10,"D5"
"1341","ENSG00000236263",10,"D5"
"1344","ENSG00000236397",10,"D5"
"1346","ENSG00000236449",10,"D5"
"1347","ENSG00000236559",10,"D5"
"1350","ENSG00000236603",10,"D5"
"1359","ENSG00000237039",10,"D5"
"1361","ENSG00000237111",10,"D5"
"1363","ENSG00000237286",10,"D5"
"1365","ENSG00000237301",10,"D5"
"1367","ENSG00000237399",10,"D5"
"1368","ENSG00000237437",10,"D5"
"1370","ENSG00000237646",10,"D5"
"1374","ENSG00000237892",10,"D5"
"1375","ENSG00000237938",10,"D5"
"1376","ENSG00000237991",10,"D5"
"1378","ENSG00000238103",10,"D5"
"1381","ENSG00000238228",10,"D5"
"1387","ENSG00000239203",10,"D5"
"1388","ENSG00000239246",10,"D5"
"1389","ENSG00000239257",10,"D5"
"1390","ENSG00000239300",10,"D5"
"1392","ENSG00000239523",10,"D5"
"1393","ENSG00000239670",10,"D5"
"1394","ENSG00000239713",10,"D5"
"1395","ENSG00000239791",10,"D5"
"1396","ENSG00000239951",10,"D5"
"1397","ENSG00000240065",10,"D5"
"1399","ENSG00000240087",10,"D5"
"1400","ENSG00000240399",10,"D5"
"1401","ENSG00000240429",10,"D5"
"1404","ENSG00000240770",10,"D5"
"1405","ENSG00000241014",10,"D5"
"1408","ENSG00000241352",10,"D5"
"1409","ENSG00000241404",10,"D5"
"1412","ENSG00000241511",10,"D5"
"1416","ENSG00000242020",10,"D5"
"1420","ENSG00000242607",10,"D5"
"1421","ENSG00000242852",10,"D5"
"1423","ENSG00000243230",10,"D5"
"1427","ENSG00000243566",10,"D5"
"1429","ENSG00000243660",10,"D5"
"1430","ENSG00000243686",10,"D5"
"1431","ENSG00000243789",10,"D5"
"1433","ENSG00000243871",10,"D5"
"1436","ENSG00000244097",10,"D5"
"1437","ENSG00000244159",10,"D5"
"1441","ENSG00000244490",10,"D5"
"1443","ENSG00000244560",10,"D5"
"1445","ENSG00000244617",10,"D5"
"1446","ENSG00000244627",10,"D5"
"1449","ENSG00000246089",10,"D5"
"1450","ENSG00000246375",10,"D5"
"1451","ENSG00000246596",10,"D5"
"1452","ENSG00000246777",10,"D5"
"1453","ENSG00000247092",10,"D5"
"1454","ENSG00000247121",10,"D5"
"1455","ENSG00000247151",10,"D5"
"1456","ENSG00000247157",10,"D5"
"1457","ENSG00000247473",10,"D5"
"1458","ENSG00000247627",10,"D5"
"1459","ENSG00000247853",10,"D5"
"1460","ENSG00000247877",10,"D5"
"1462","ENSG00000248019",10,"D5"
"1464","ENSG00000248202",10,"D5"
"1465","ENSG00000248240",10,"D5"
"1466","ENSG00000248333",10,"D5"
"1470","ENSG00000248508",10,"D5"
"1472","ENSG00000248672",10,"D5"
"1473","ENSG00000249042",10,"D5"
"1475","ENSG00000249087",10,"D5"
"1476","ENSG00000249119",10,"D5"
"1477","ENSG00000249207",10,"D5"
"1483","ENSG00000249493",10,"D5"
"1484","ENSG00000249509",10,"D5"
"1485","ENSG00000249855",10,"D5"
"1486","ENSG00000250011",10,"D5"
"1487","ENSG00000250012",10,"D5"
"1488","ENSG00000250116",10,"D5"
"1489","ENSG00000250182",10,"D5"
"1490","ENSG00000250317",10,"D5"
"1492","ENSG00000250474",10,"D5"
"1493","ENSG00000250479",10,"D5"
"1494","ENSG00000250565",10,"D5"
"1495","ENSG00000250571",10,"D5"
"1496","ENSG00000250673",10,"D5"
"1498","ENSG00000250790",10,"D5"
"1500","ENSG00000250938",10,"D5"
"1502","ENSG00000251230",10,"D5"
"1503","ENSG00000251364",10,"D5"
"1504","ENSG00000251442",10,"D5"
"1506","ENSG00000251634",10,"D5"
"1516","ENSG00000252503",10,"D5"
"1520","ENSG00000252835",10,"D5"
"1524","ENSG00000253047",10,"D5"
"1528","ENSG00000253368",10,"D5"
"1529","ENSG00000253426",10,"D5"
"1533","ENSG00000253492",10,"D5"
"1534","ENSG00000253666",10,"D5"
"1536","ENSG00000253741",10,"D5"
"1537","ENSG00000253744",10,"D5"
"1538","ENSG00000253831",10,"D5"
"1539","ENSG00000253846",10,"D5"
"1543","ENSG00000254003",10,"D5"
"1545","ENSG00000254027",10,"D5"
"1546","ENSG00000254099",10,"D5"
"1547","ENSG00000254165",10,"D5"
"1549","ENSG00000254298",10,"D5"
"1552","ENSG00000254352",10,"D5"
"1554","ENSG00000254593",10,"D5"
"1555","ENSG00000254634",10,"D5"
"1557","ENSG00000254701",10,"D5"
"1558","ENSG00000254726",10,"D5"
"1560","ENSG00000254802",10,"D5"
"1561","ENSG00000254838",10,"D5"
"1565","ENSG00000254997",10,"D5"
"1566","ENSG00000255234",10,"D5"
"1567","ENSG00000255302",10,"D5"
"1569","ENSG00000255337",10,"D5"
"1570","ENSG00000255445",10,"D5"
"1571","ENSG00000255669",10,"D5"
"1576","ENSG00000256087",10,"D5"
"1577","ENSG00000256234",10,"D5"
"1578","ENSG00000256274",10,"D5"
"1579","ENSG00000256299",10,"D5"
"1581","ENSG00000256351",10,"D5"
"1582","ENSG00000256407",10,"D5"
"1583","ENSG00000256683",10,"D5"
"1585","ENSG00000257122",10,"D5"
"1587","ENSG00000257241",10,"D5"
"1589","ENSG00000257379",10,"D5"
"1591","ENSG00000257446",10,"D5"
"1592","ENSG00000257529",10,"D5"
"1595","ENSG00000257596",10,"D5"
"1596","ENSG00000257621",10,"D5"
"1597","ENSG00000257696",10,"D5"
"1598","ENSG00000257718",10,"D5"
"1600","ENSG00000257896",10,"D5"
"1603","ENSG00000258186",10,"D5"
"1604","ENSG00000258230",10,"D5"
"1606","ENSG00000258388",10,"D5"
"1608","ENSG00000258449",10,"D5"
"1613","ENSG00000258818",10,"D5"
"1615","ENSG00000258920",10,"D5"
"1617","ENSG00000259015",10,"D5"
"1618","ENSG00000259049",10,"D5"
"1620","ENSG00000259088",10,"D5"
"1627","ENSG00000259238",10,"D5"
"1628","ENSG00000259244",10,"D5"
"1629","ENSG00000259295",10,"D5"
"1630","ENSG00000259322",10,"D5"
"1632","ENSG00000259438",10,"D5"
"1636","ENSG00000259529",10,"D5"
"1638","ENSG00000259673",10,"D5"
"1641","ENSG00000259810",10,"D5"
"1645","ENSG00000260063",10,"D5"
"1647","ENSG00000260103",10,"D5"
"1648","ENSG00000260136",10,"D5"
"1649","ENSG00000260190",10,"D5"
"1650","ENSG00000260253",10,"D5"
"1652","ENSG00000260317",10,"D5"
"1653","ENSG00000260351",10,"D5"
"1654","ENSG00000260367",10,"D5"
"1655","ENSG00000260386",10,"D5"
"1657","ENSG00000260698",10,"D5"
"1658","ENSG00000260719",10,"D5"
"1659","ENSG00000260778",10,"D5"
"1661","ENSG00000260793",10,"D5"
"1662","ENSG00000260805",10,"D5"
"1663","ENSG00000260912",10,"D5"
"1665","ENSG00000260954",10,"D5"
"1666","ENSG00000260979",10,"D5"
"1668","ENSG00000261159",10,"D5"
"1669","ENSG00000261187",10,"D5"
"1670","ENSG00000261242",10,"D5"
"1672","ENSG00000261302",10,"D5"
"1673","ENSG00000261335",10,"D5"
"1674","ENSG00000261341",10,"D5"
"1675","ENSG00000261342",10,"D5"
"1676","ENSG00000261490",10,"D5"
"1677","ENSG00000261559",10,"D5"
"1679","ENSG00000261582",10,"D5"
"1681","ENSG00000261654",10,"D5"
"1682","ENSG00000261723",10,"D5"
"1684","ENSG00000261762",10,"D5"
"1685","ENSG00000261770",10,"D5"
"1687","ENSG00000261794",10,"D5"
"1688","ENSG00000261799",10,"D5"
"1689","ENSG00000261971",10,"D5"
"1691","ENSG00000262188",10,"D5"
"1692","ENSG00000262209",10,"D5"
"1693","ENSG00000262339",10,"D5"
"1696","ENSG00000262533",10,"D5"
"1697","ENSG00000262539",10,"D5"
"1698","ENSG00000262580",10,"D5"
"1699","ENSG00000262714",10,"D5"
"1700","ENSG00000262728",10,"D5"
"1701","ENSG00000263001",10,"D5"
"1703","ENSG00000263235",10,"D5"
"1704","ENSG00000263338",10,"D5"
"1707","ENSG00000263466",10,"D5"
"1709","ENSG00000263680",10,"D5"
"1711","ENSG00000263766",10,"D5"
"1714","ENSG00000263968",10,"D5"
"1718","ENSG00000264278",10,"D5"
"1719","ENSG00000264281",10,"D5"
"1721","ENSG00000264456",10,"D5"
"1722","ENSG00000264808",10,"D5"
"1724","ENSG00000265018",10,"D5"
"1726","ENSG00000265205",10,"D5"
"1727","ENSG00000265218",10,"D5"
"1730","ENSG00000265490",10,"D5"
"1732","ENSG00000265943",10,"D5"
"1733","ENSG00000265972",10,"D5"
"1734","ENSG00000265975",10,"D5"
"1736","ENSG00000266126",10,"D5"
"1737","ENSG00000266171",10,"D5"
"1738","ENSG00000266236",10,"D5"
"1740","ENSG00000266302",10,"D5"
"1741","ENSG00000266495",10,"D5"
"1742","ENSG00000266538",10,"D5"
"1745","ENSG00000266708",10,"D5"
"1748","ENSG00000266865",10,"D5"
"1749","ENSG00000266993",10,"D5"
"1752","ENSG00000267128",10,"D5"
"1754","ENSG00000267216",10,"D5"
"1755","ENSG00000267302",10,"D5"
"1756","ENSG00000267353",10,"D5"
"1759","ENSG00000267383",10,"D5"
"1760","ENSG00000267481",10,"D5"
"1762","ENSG00000267501",10,"D5"
"1763","ENSG00000267519",10,"D5"
"1764","ENSG00000267565",10,"D5"
"1766","ENSG00000267702",10,"D5"
"1767","ENSG00000267740",10,"D5"
"1768","ENSG00000267939",10,"D5"
"1769","ENSG00000267980",10,"D5"
"1771","ENSG00000268088",10,"D5"
"1772","ENSG00000268095",10,"D5"
"1773","ENSG00000268333",10,"D5"
"1774","ENSG00000268573",10,"D5"
"1776","ENSG00000268670",10,"D5"
"1778","ENSG00000268975",10,"D5"
"1781","ENSG00000269148",10,"D5"
"1783","ENSG00000269335",10,"D5"
"1784","ENSG00000269343",10,"D5"
"1785","ENSG00000269399",10,"D5"
"1786","ENSG00000269481",10,"D5"
"1787","ENSG00000269559",10,"D5"
"1788","ENSG00000269560",10,"D5"
"1791","ENSG00000269901",10,"D5"
"1792","ENSG00000269903",10,"D5"
"1794","ENSG00000270019",10,"D5"
"1796","ENSG00000270177",10,"D5"
"1798","ENSG00000270441",10,"D5"
"1800","ENSG00000270728",10,"D5"
"1801","ENSG00000270751",10,"D5"
"1803","ENSG00000270871",10,"D5"
"1809","ENSG00000271204",10,"D5"
"1812","ENSG00000271425",10,"D5"
"1813","ENSG00000271537",10,"D5"
"1814","ENSG00000271555",10,"D5"
"1815","ENSG00000271615",10,"D5"
"1818","ENSG00000271743",10,"D5"
"1819","ENSG00000271752",10,"D5"
"1822","ENSG00000271870",10,"D5"
"1823","ENSG00000271871",10,"D5"
"1824","ENSG00000271976",10,"D5"
"1825","ENSG00000271992",10,"D5"
"1826","ENSG00000272010",10,"D5"
"1827","ENSG00000272109",10,"D5"
"1830","ENSG00000272465",10,"D5"
"1831","ENSG00000272501",10,"D5"
"1832","ENSG00000272505",10,"D5"
"1834","ENSG00000272541",10,"D5"
"1835","ENSG00000272650",10,"D5"
"1836","ENSG00000272768",10,"D5"
"1837","ENSG00000272798",10,"D5"
"1840","ENSG00000272910",10,"D5"
"1841","ENSG00000272927",10,"D5"
"1842","ENSG00000273008",10,"D5"
"1843","ENSG00000273045",10,"D5"
"1844","ENSG00000273064",10,"D5"
"1845","ENSG00000273137",10,"D5"
"1847","ENSG00000273226",10,"D5"
"1849","ENSG00000273297",10,"D5"
"1850","ENSG00000273308",10,"D5"
"1852","ENSG00000273374",10,"D5"
"1853","ENSG00000273474",10,"D5"
"1854","ENSG00000273478",10,"D5"
"1855","ENSG00000273496",10,"D5"
"1856","ENSG00000273565",10,"D5"
"1857","ENSG00000273611",10,"D5"
"1858","ENSG00000273901",10,"D5"
"1861","ENSG00000274062",10,"D5"
"1862","ENSG00000274214",10,"D5"
"1864","ENSG00000274290",10,"D5"
"1868","ENSG00000274964",10,"D5"
"1871","ENSG00000275092",10,"D5"
"1873","ENSG00000275379",10,"D5"
"1876","ENSG00000275645",10,"D5"
"1877","ENSG00000275672",10,"D5"
"1878","ENSG00000275709",10,"D5"
"1879","ENSG00000275793",10,"D5"
"1880","ENSG00000275854",10,"D5"
"1881","ENSG00000275964",10,"D5"
"1882","ENSG00000276058",10,"D5"
"1884","ENSG00000276662",10,"D5"
"1885","ENSG00000276672",10,"D5"
"1887","ENSG00000276900",10,"D5"
"1888","ENSG00000276903",10,"D5"
"1889","ENSG00000276925",10,"D5"
"1890","ENSG00000276926",10,"D5"
"1893","ENSG00000277130",10,"D5"
"1894","ENSG00000277299",10,"D5"
"1895","ENSG00000277402",10,"D5"
"1897","ENSG00000277443",10,"D5"
"1898","ENSG00000277462",10,"D5"
"1900","ENSG00000277621",10,"D5"
"1902","ENSG00000277662",10,"D5"
"1904","ENSG00000278009",10,"D5"
"1910","ENSG00000278603",10,"D5"
"1911","ENSG00000278816",10,"D5"
"1912","ENSG00000278963",10,"D5"
"1914","ENSG00000279035",10,"D5"
"1915","ENSG00000279075",10,"D5"
"1916","ENSG00000279114",10,"D5"
"1917","ENSG00000279117",10,"D5"
"1919","ENSG00000279191",10,"D5"
"1921","ENSG00000279208",10,"D5"
"1922","ENSG00000279278",10,"D5"
"1923","ENSG00000279328",10,"D5"
"1927","ENSG00000279434",10,"D5"
"1929","ENSG00000279500",10,"D5"
"1930","ENSG00000279507",10,"D5"
"1931","ENSG00000279526",10,"D5"
