"gene_compare","log2fc_p","gene","compare"
"ENSG00000169188 F7/D6",0.892961693245459,"ENSG00000169188","F7/D6"
"ENSG00000163166 F7/D6",0.825931311931243,"ENSG00000163166","F7/D6"
"ENSG00000264281 F7/D6",0.654077974586479,"ENSG00000264281","F7/D6"
"ENSG00000143179 F7/D6",0.0847164406232875,"ENSG00000143179","F7/D6"
"ENSG00000250859 F7/D6",0.589308420031583,"ENSG00000250859","F7/D6"
"ENSG00000204025 F7/D6",0.896299441975138,"ENSG00000204025","F7/D6"
"ENSG00000053501 F7/D6",0.918249169114714,"ENSG00000053501","F7/D6"
"ENSG00000011132 F7/D6",0.542572046359416,"ENSG00000011132","F7/D6"
"ENSG00000158006 F7/D6",0.173789997528138,"ENSG00000158006","F7/D6"
"ENSG00000253744 F7/D6",0.788201898716741,"ENSG00000253744","F7/D6"
"ENSG00000065717 F7/D6",0.742294984568069,"ENSG00000065717","F7/D6"
"ENSG00000142556 F7/D6",0.461727038525548,"ENSG00000142556","F7/D6"
"ENSG00000047621 F7/D6",0.576919016810321,"ENSG00000047621","F7/D6"
"ENSG00000080603 F7/D6",0.695984925424052,"ENSG00000080603","F7/D6"
"ENSG00000121879 F7/D6",0.0535371139915695,"ENSG00000121879","F7/D6"
"ENSG00000248019 F7/D6",0.0308924912753249,"ENSG00000248019","F7/D6"
"ENSG00000229930 F7/D6",0.479662921634228,"ENSG00000229930","F7/D6"
"ENSG00000132780 F7/D6",0.759457830039942,"ENSG00000132780","F7/D6"
"ENSG00000146282 F7/D6",0.645840273012886,"ENSG00000146282","F7/D6"
"ENSG00000160991 F7/D6",0.0281050498293615,"ENSG00000160991","F7/D6"
"ENSG00000132196 F7/D6",0.487054821708742,"ENSG00000132196","F7/D6"
"ENSG00000105755 F7/D6",0.218772177995834,"ENSG00000105755","F7/D6"
"ENSG00000163026 F7/D6",0.409913597627487,"ENSG00000163026","F7/D6"
"ENSG00000124422 F7/D6",0.559641280302087,"ENSG00000124422","F7/D6"
"ENSG00000112651 F7/D6",0.643418766823412,"ENSG00000112651","F7/D6"
"ENSG00000140612 F7/D6",0.798014701831155,"ENSG00000140612","F7/D6"
"ENSG00000258818 F7/D6",0.876823322009927,"ENSG00000258818","F7/D6"
"ENSG00000103061 F7/D6",0.976292215826531,"ENSG00000103061","F7/D6"
"ENSG00000250571 F7/D6",0.225918226286436,"ENSG00000250571","F7/D6"
"ENSG00000100567 F7/D6",0.736740572498464,"ENSG00000100567","F7/D6"
"ENSG00000257621 F7/D6",0.103360243399715,"ENSG00000257621","F7/D6"
"ENSG00000138032 F7/D6",0.488229868287141,"ENSG00000138032","F7/D6"
"ENSG00000162819 F7/D6",0.0309980309957836,"ENSG00000162819","F7/D6"
"ENSG00000166169 F7/D6",0.54449981479696,"ENSG00000166169","F7/D6"
"ENSG00000239257 F7/D6",0.438498345276887,"ENSG00000239257","F7/D6"
"ENSG00000125122 F7/D6",0.967757783722923,"ENSG00000125122","F7/D6"
"ENSG00000103510 F7/D6",0.715772032665334,"ENSG00000103510","F7/D6"
"ENSG00000166595 F7/D6",0.0610629837775627,"ENSG00000166595","F7/D6"
"ENSG00000092931 F7/D6",0.0640905054824338,"ENSG00000092931","F7/D6"
"ENSG00000230649 F7/D6",0.517649528705202,"ENSG00000230649","F7/D6"
"ENSG00000268670 F7/D6",0.584880521270772,"ENSG00000268670","F7/D6"
"ENSG00000284052 F7/D6",0.835425073044661,"ENSG00000284052","F7/D6"
"ENSG00000145949 F7/D6",0.600906326367962,"ENSG00000145949","F7/D6"
"ENSG00000072694 F7/D6",0.360285698076278,"ENSG00000072694","F7/D6"
"ENSG00000227232 F7/D6",0.694351272227899,"ENSG00000227232","F7/D6"
"ENSG00000130349 F7/D6",0.38058834007818,"ENSG00000130349","F7/D6"
"ENSG00000124120 F7/D6",0.672124488191034,"ENSG00000124120","F7/D6"
"ENSG00000177963 F7/D6",0.787179865108166,"ENSG00000177963","F7/D6"
"ENSG00000281649 F7/D6",0.126905493254048,"ENSG00000281649","F7/D6"
"ENSG00000111266 F7/D6",0.339304006068101,"ENSG00000111266","F7/D6"
"ENSG00000100784 F7/D6",0.0151609795907857,"ENSG00000100784","F7/D6"
"ENSG00000154978 F7/D6",0.653540329226492,"ENSG00000154978","F7/D6"
"ENSG00000170703 F7/D6",0.00338091642393783,"ENSG00000170703","F7/D6"
"ENSG00000135439 F7/D6",0.991184698460269,"ENSG00000135439","F7/D6"
"ENSG00000105656 F7/D6",0.262873245217347,"ENSG00000105656","F7/D6"
"ENSG00000232630 F7/D6",0.248974315963504,"ENSG00000232630","F7/D6"
"ENSG00000113387 F7/D6",0.459583605211074,"ENSG00000113387","F7/D6"
"ENSG00000273611 F7/D6",0.79004427812706,"ENSG00000273611","F7/D6"
"ENSG00000176018 F7/D6",0.252266153518286,"ENSG00000176018","F7/D6"
"ENSG00000112304 F7/D6",0.474916336506455,"ENSG00000112304","F7/D6"
"ENSG00000144635 F7/D6",0.0167546527084649,"ENSG00000144635","F7/D6"
"ENSG00000001461 F7/D6",0.516409007625014,"ENSG00000001461","F7/D6"
"ENSG00000248333 F7/D6",0.750838833141738,"ENSG00000248333","F7/D6"
"ENSG00000148290 F7/D6",0.222635471230933,"ENSG00000148290","F7/D6"
"ENSG00000108784 F7/D6",0.660631313445157,"ENSG00000108784","F7/D6"
"ENSG00000183298 F7/D6",0.453113366452433,"ENSG00000183298","F7/D6"
"ENSG00000285000 F7/D6",0.419263546807597,"ENSG00000285000","F7/D6"
"ENSG00000138035 F7/D6",0.442242753955381,"ENSG00000138035","F7/D6"
"ENSG00000239713 F7/D6",0.293535440254385,"ENSG00000239713","F7/D6"
"ENSG00000100603 F7/D6",0.798445931155286,"ENSG00000100603","F7/D6"
"ENSG00000273226 F7/D6",0.117607319836621,"ENSG00000273226","F7/D6"
"ENSG00000174501 F7/D6",0.513373416459949,"ENSG00000174501","F7/D6"
"ENSG00000124228 F7/D6",0.381865792819431,"ENSG00000124228","F7/D6"
"ENSG00000196466 F7/D6",0.414030141125871,"ENSG00000196466","F7/D6"
"ENSG00000117362 F7/D6",0.00285342844054494,"ENSG00000117362","F7/D6"
"ENSG00000006756 F7/D6",0.336028521499688,"ENSG00000006756","F7/D6"
"ENSG00000158402 F7/D6",0.708523585097798,"ENSG00000158402","F7/D6"
"ENSG00000285280 F7/D6",0.199686782033262,"ENSG00000285280","F7/D6"
"ENSG00000023909 F7/D6",0.242227039685456,"ENSG00000023909","F7/D6"
"ENSG00000198056 F7/D6",0.148617781829486,"ENSG00000198056","F7/D6"
"ENSG00000250565 F7/D6",0.52284974913369,"ENSG00000250565","F7/D6"
"ENSG00000136861 F7/D6",0.420597269432881,"ENSG00000136861","F7/D6"
"ENSG00000125388 F7/D6",0.531141436987487,"ENSG00000125388","F7/D6"
"ENSG00000167766 F7/D6",0.452344101640879,"ENSG00000167766","F7/D6"
"ENSG00000139990 F7/D6",0.188839374965526,"ENSG00000139990","F7/D6"
"ENSG00000230733 F7/D6",0.201509613337279,"ENSG00000230733","F7/D6"
"ENSG00000230795 F7/D6",0.553005394889458,"ENSG00000230795","F7/D6"
"ENSG00000100991 F7/D6",0.47702075973798,"ENSG00000100991","F7/D6"
"ENSG00000204138 F7/D6",8.83500847748869e-05,"ENSG00000204138","F7/D6"
"ENSG00000116871 F7/D6",0.224057635662,"ENSG00000116871","F7/D6"
"ENSG00000170684 F7/D6",0.738448133794155,"ENSG00000170684","F7/D6"
"ENSG00000104671 F7/D6",0.351677504662601,"ENSG00000104671","F7/D6"
"ENSG00000258388 F7/D6",0.231560970833668,"ENSG00000258388","F7/D6"
"ENSG00000236317 F7/D6",0.0542346384735132,"ENSG00000236317","F7/D6"
"ENSG00000162408 F7/D6",0.446309405486307,"ENSG00000162408","F7/D6"
"ENSG00000224533 F7/D6",0.753376321561461,"ENSG00000224533","F7/D6"
"ENSG00000075407 F7/D6",0.506020789558672,"ENSG00000075407","F7/D6"
"ENSG00000112335 F7/D6",0.599420035948358,"ENSG00000112335","F7/D6"
"ENSG00000100949 F7/D6",0.990065182564809,"ENSG00000100949","F7/D6"
"ENSG00000106479 F7/D6",0.643915725041333,"ENSG00000106479","F7/D6"
"ENSG00000253483 F7/D6",0.865554469078443,"ENSG00000253483","F7/D6"
"ENSG00000155850 F7/D6",0.827635037304078,"ENSG00000155850","F7/D6"
"ENSG00000156802 F7/D6",0.766993789162165,"ENSG00000156802","F7/D6"
"ENSG00000120963 F7/D6",0.703127658370576,"ENSG00000120963","F7/D6"
"ENSG00000247853 F7/D6",0.831102321339217,"ENSG00000247853","F7/D6"
"ENSG00000165501 F7/D6",0.544383362147997,"ENSG00000165501","F7/D6"
"ENSG00000120942 F7/D6",0.926124724068661,"ENSG00000120942","F7/D6"
"ENSG00000100744 F7/D6",0.190943632119463,"ENSG00000100744","F7/D6"
"ENSG00000177173 F7/D6",0.26217398499961,"ENSG00000177173","F7/D6"
"ENSG00000172893 F7/D6",0.260832885899948,"ENSG00000172893","F7/D6"
"ENSG00000111481 F7/D6",0.686889075623108,"ENSG00000111481","F7/D6"
"ENSG00000205937 F7/D6",0.680387833187568,"ENSG00000205937","F7/D6"
"ENSG00000284627 F7/D6",0.00655239278399262,"ENSG00000284627","F7/D6"
"ENSG00000198393 F7/D6",0.464206058149778,"ENSG00000198393","F7/D6"
"ENSG00000223960 F7/D6",0.570035929930166,"ENSG00000223960","F7/D6"
"ENSG00000217801 F7/D6",0.952456923752974,"ENSG00000217801","F7/D6"
"ENSG00000104880 F7/D6",0.935453782754634,"ENSG00000104880","F7/D6"
"ENSG00000213928 F7/D6",0.14263916914398,"ENSG00000213928","F7/D6"
"ENSG00000175324 F7/D6",0.801681741396873,"ENSG00000175324","F7/D6"
"ENSG00000183856 F7/D6",0.952682910579578,"ENSG00000183856","F7/D6"
"ENSG00000166582 F7/D6",0.674481938699763,"ENSG00000166582","F7/D6"
"ENSG00000144741 F7/D6",0.483240177712674,"ENSG00000144741","F7/D6"
"ENSG00000227057 F7/D6",0.22825822219058,"ENSG00000227057","F7/D6"
"ENSG00000162804 F7/D6",0.272349864083503,"ENSG00000162804","F7/D6"
"ENSG00000102699 F7/D6",0.674835988341812,"ENSG00000102699","F7/D6"
"ENSG00000178307 F7/D6",0.557157091774202,"ENSG00000178307","F7/D6"
"ENSG00000267302 F7/D6",0.380090154753963,"ENSG00000267302","F7/D6"
"ENSG00000196365 F7/D6",0.844514505506341,"ENSG00000196365","F7/D6"
"ENSG00000232611 F7/D6",0.892623882968402,"ENSG00000232611","F7/D6"
"ENSG00000204220 F7/D6",0.855367714019083,"ENSG00000204220","F7/D6"
"ENSG00000135596 F7/D6",0.654620844717933,"ENSG00000135596","F7/D6"
"ENSG00000198646 F7/D6",0.462995285448936,"ENSG00000198646","F7/D6"
"ENSG00000100030 F7/D6",0.630733157634727,"ENSG00000100030","F7/D6"
"ENSG00000140525 F7/D6",0.51386521842429,"ENSG00000140525","F7/D6"
"ENSG00000205639 F7/D6",0.153211649503094,"ENSG00000205639","F7/D6"
"ENSG00000125149 F7/D6",0.719045435622179,"ENSG00000125149","F7/D6"
"ENSG00000259673 F7/D6",0.0594623018550025,"ENSG00000259673","F7/D6"
"ENSG00000141101 F7/D6",0.736307166300918,"ENSG00000141101","F7/D6"
"ENSG00000136878 F7/D6",0.613267952464182,"ENSG00000136878","F7/D6"
"ENSG00000145780 F7/D6",0.78095750935871,"ENSG00000145780","F7/D6"
"ENSG00000196911 F7/D6",0.0790057465804026,"ENSG00000196911","F7/D6"
"ENSG00000115053 F7/D6",0.0239606107663503,"ENSG00000115053","F7/D6"
"ENSG00000115207 F7/D6",0.326320552931531,"ENSG00000115207","F7/D6"
"ENSG00000076248 F7/D6",0.488407576892742,"ENSG00000076248","F7/D6"
"ENSG00000204116 F7/D6",0.948311023027916,"ENSG00000204116","F7/D6"
"ENSG00000172932 F7/D6",0.543707874609947,"ENSG00000172932","F7/D6"
"ENSG00000147403 F7/D6",0.430174805573684,"ENSG00000147403","F7/D6"
"ENSG00000180846 F7/D6",0.0297981704392634,"ENSG00000180846","F7/D6"
"ENSG00000167604 F7/D6",0.223569692703712,"ENSG00000167604","F7/D6"
"ENSG00000100325 F7/D6",0.446008031893996,"ENSG00000100325","F7/D6"
"ENSG00000124098 F7/D6",0.24947833522733,"ENSG00000124098","F7/D6"
"ENSG00000100483 F7/D6",0.482376002271865,"ENSG00000100483","F7/D6"
"ENSG00000111845 F7/D6",0.239668481792469,"ENSG00000111845","F7/D6"
"ENSG00000066933 F7/D6",0.869314317779393,"ENSG00000066933","F7/D6"
"ENSG00000249042 F7/D6",0.540003543196071,"ENSG00000249042","F7/D6"
"ENSG00000103343 F7/D6",0.286358575493676,"ENSG00000103343","F7/D6"
"ENSG00000198874 F7/D6",0.644645570229135,"ENSG00000198874","F7/D6"
"ENSG00000169062 F7/D6",0.00154293959548406,"ENSG00000169062","F7/D6"
"ENSG00000156500 F7/D6",0.854403267460338,"ENSG00000156500","F7/D6"
"ENSG00000181035 F7/D6",0.293098820026037,"ENSG00000181035","F7/D6"
"ENSG00000205765 F7/D6",0.567481330391225,"ENSG00000205765","F7/D6"
"ENSG00000261248 F7/D6",0.185688953454845,"ENSG00000261248","F7/D6"
"ENSG00000100319 F7/D6",0.693320621511778,"ENSG00000100319","F7/D6"
"ENSG00000143493 F7/D6",0.714699823163247,"ENSG00000143493","F7/D6"
"ENSG00000271555 F7/D6",0.0131984620998916,"ENSG00000271555","F7/D6"
"ENSG00000198538 F7/D6",0.524007344987756,"ENSG00000198538","F7/D6"
"ENSG00000104723 F7/D6",0.131804871160211,"ENSG00000104723","F7/D6"
"ENSG00000119335 F7/D6",0.290577915357981,"ENSG00000119335","F7/D6"
"ENSG00000130449 F7/D6",0.14865269604101,"ENSG00000130449","F7/D6"
"ENSG00000198554 F7/D6",0.908487467924046,"ENSG00000198554","F7/D6"
"ENSG00000015479 F7/D6",0.579209854592138,"ENSG00000015479","F7/D6"
"ENSG00000226981 F7/D6",0.0722615813467048,"ENSG00000226981","F7/D6"
"ENSG00000197157 F7/D6",0.468964264699084,"ENSG00000197157","F7/D6"
"ENSG00000156970 F7/D6",0.220732354104617,"ENSG00000156970","F7/D6"
"ENSG00000185246 F7/D6",0.673488798869922,"ENSG00000185246","F7/D6"
"ENSG00000115204 F7/D6",0.147945683922581,"ENSG00000115204","F7/D6"
"ENSG00000100445 F7/D6",0.663367261230705,"ENSG00000100445","F7/D6"
"ENSG00000134802 F7/D6",0.898256700105053,"ENSG00000134802","F7/D6"
"ENSG00000106682 F7/D6",0.980244145889697,"ENSG00000106682","F7/D6"
"ENSG00000236559 F7/D6",0.976349387264407,"ENSG00000236559","F7/D6"
"ENSG00000075415 F7/D6",0.589402123060092,"ENSG00000075415","F7/D6"
"ENSG00000261654 F7/D6",0.84019948354546,"ENSG00000261654","F7/D6"
"ENSG00000173436 F7/D6",0.718518577543349,"ENSG00000173436","F7/D6"
"ENSG00000130517 F7/D6",0.248305148681034,"ENSG00000130517","F7/D6"
"ENSG00000176225 F7/D6",0.381046827499876,"ENSG00000176225","F7/D6"
"ENSG00000155592 F7/D6",0.729744414358965,"ENSG00000155592","F7/D6"
"ENSG00000131558 F7/D6",0.0589405180449851,"ENSG00000131558","F7/D6"
"ENSG00000099331 F7/D6",0.27799502184867,"ENSG00000099331","F7/D6"
"ENSG00000145391 F7/D6",0.215049908100886,"ENSG00000145391","F7/D6"
"ENSG00000260317 F7/D6",0.169617654833819,"ENSG00000260317","F7/D6"
"ENSG00000118680 F7/D6",0.154390580524391,"ENSG00000118680","F7/D6"
"ENSG00000267500 F7/D6",0.987895520699666,"ENSG00000267500","F7/D6"
"ENSG00000099904 F7/D6",0.275461900604021,"ENSG00000099904","F7/D6"
"ENSG00000122778 F7/D6",0.0414645015159441,"ENSG00000122778","F7/D6"
"ENSG00000077380 F7/D6",0.360401704361301,"ENSG00000077380","F7/D6"
"ENSG00000182308 F7/D6",0.801493428907744,"ENSG00000182308","F7/D6"
"ENSG00000254905 F7/D6",0.181320577506509,"ENSG00000254905","F7/D6"
"ENSG00000155307 F7/D6",0.674958253819619,"ENSG00000155307","F7/D6"
"ENSG00000179304 F7/D6",0.848439092440132,"ENSG00000179304","F7/D6"
"ENSG00000100023 F7/D6",0.626075575298906,"ENSG00000100023","F7/D6"
"ENSG00000172172 F7/D6",0.498082834893384,"ENSG00000172172","F7/D6"
"ENSG00000011454 F7/D6",0.588734953857524,"ENSG00000011454","F7/D6"
"ENSG00000171467 F7/D6",0.22695056522261,"ENSG00000171467","F7/D6"
"ENSG00000151466 F7/D6",0.123438585076249,"ENSG00000151466","F7/D6"
"ENSG00000276900 F7/D6",0.27457719892247,"ENSG00000276900","F7/D6"
"ENSG00000276925 F7/D6",0.156009539516344,"ENSG00000276925","F7/D6"
"ENSG00000173273 F7/D6",0.0638761082270848,"ENSG00000173273","F7/D6"
"ENSG00000165948 F7/D6",0.480396491939123,"ENSG00000165948","F7/D6"
"ENSG00000251792 F7/D6",0.936251147890275,"ENSG00000251792","F7/D6"
"ENSG00000134884 F7/D6",0.0199383827668178,"ENSG00000134884","F7/D6"
"ENSG00000099889 F7/D6",0.198028474937565,"ENSG00000099889","F7/D6"
"ENSG00000198420 F7/D6",0.669281411837737,"ENSG00000198420","F7/D6"
"ENSG00000199072 F7/D6",0.449037545714011,"ENSG00000199072","F7/D6"
"ENSG00000124942 F7/D6",0.946914448907676,"ENSG00000124942","F7/D6"
"ENSG00000111445 F7/D6",0.819299676711715,"ENSG00000111445","F7/D6"
"ENSG00000265205 F7/D6",0.66903178356842,"ENSG00000265205","F7/D6"
"ENSG00000123933 F7/D6",0.848500473889781,"ENSG00000123933","F7/D6"
"ENSG00000249855 F7/D6",0.298551450805669,"ENSG00000249855","F7/D6"
"ENSG00000141858 F7/D6",0.692059511110359,"ENSG00000141858","F7/D6"
"ENSG00000179141 F7/D6",0.294654618979298,"ENSG00000179141","F7/D6"
"ENSG00000162702 F7/D6",0.0971727047041455,"ENSG00000162702","F7/D6"
"ENSG00000224566 F7/D6",0.0777024721032609,"ENSG00000224566","F7/D6"
"ENSG00000237286 F7/D6",0.81552930282921,"ENSG00000237286","F7/D6"
"ENSG00000006712 F7/D6",0.394243845439001,"ENSG00000006712","F7/D6"
"ENSG00000226944 F7/D6",0.977378261161203,"ENSG00000226944","F7/D6"
"ENSG00000255234 F7/D6",0.864776469820767,"ENSG00000255234","F7/D6"
"ENSG00000272505 F7/D6",0.833117341800681,"ENSG00000272505","F7/D6"
"ENSG00000170144 F7/D6",0.904709707011844,"ENSG00000170144","F7/D6"
"ENSG00000183337 F7/D6",0.073781547763875,"ENSG00000183337","F7/D6"
"ENSG00000232133 F7/D6",0.416075434258766,"ENSG00000232133","F7/D6"
"ENSG00000181222 F7/D6",0.865380383997392,"ENSG00000181222","F7/D6"
"ENSG00000163510 F7/D6",0.353854722597862,"ENSG00000163510","F7/D6"
"ENSG00000070061 F7/D6",0.0952083942468181,"ENSG00000070061","F7/D6"
"ENSG00000275793 F7/D6",0.454376810272682,"ENSG00000275793","F7/D6"
"ENSG00000104872 F7/D6",0.927310594695535,"ENSG00000104872","F7/D6"
"ENSG00000168386 F7/D6",0.807474135251589,"ENSG00000168386","F7/D6"
"ENSG00000124789 F7/D6",0.24454012487052,"ENSG00000124789","F7/D6"
"ENSG00000151611 F7/D6",0.564951829711804,"ENSG00000151611","F7/D6"
"ENSG00000132773 F7/D6",0.629742279952444,"ENSG00000132773","F7/D6"
"ENSG00000176046 F7/D6",0.84299974379174,"ENSG00000176046","F7/D6"
"ENSG00000268088 F7/D6",0.216004129738536,"ENSG00000268088","F7/D6"
"ENSG00000088766 F7/D6",0.0874201777363241,"ENSG00000088766","F7/D6"
"ENSG00000112118 F7/D6",0.00892919121659733,"ENSG00000112118","F7/D6"
"ENSG00000238103 F7/D6",0.555403549778107,"ENSG00000238103","F7/D6"
"ENSG00000122912 F7/D6",0.473431650644774,"ENSG00000122912","F7/D6"
"ENSG00000090975 F7/D6",0.369214279779096,"ENSG00000090975","F7/D6"
"ENSG00000124177 F7/D6",0.394414373503444,"ENSG00000124177","F7/D6"
"ENSG00000226268 F7/D6",0.915769146652167,"ENSG00000226268","F7/D6"
"ENSG00000144524 F7/D6",0.678219035918095,"ENSG00000144524","F7/D6"
"ENSG00000279722 F7/D6",0.828556492887725,"ENSG00000279722","F7/D6"
"ENSG00000137218 F7/D6",0.22705060621692,"ENSG00000137218","F7/D6"
"ENSG00000176903 F7/D6",0.323275921272078,"ENSG00000176903","F7/D6"
"ENSG00000184743 F7/D6",0.105853421823529,"ENSG00000184743","F7/D6"
"ENSG00000276672 F7/D6",0.502111312471924,"ENSG00000276672","F7/D6"
"ENSG00000134453 F7/D6",0.306249602900675,"ENSG00000134453","F7/D6"
"ENSG00000129194 F7/D6",0.346475773621161,"ENSG00000129194","F7/D6"
"ENSG00000284032 F7/D6",0.0601610342801764,"ENSG00000284032","F7/D6"
"ENSG00000120500 F7/D6",0.78739398330536,"ENSG00000120500","F7/D6"
"ENSG00000127314 F7/D6",0.65006258435528,"ENSG00000127314","F7/D6"
"ENSG00000236894 F7/D6",0.0155135987499694,"ENSG00000236894","F7/D6"
"ENSG00000167792 F7/D6",0.954301767119171,"ENSG00000167792","F7/D6"
"ENSG00000159409 F7/D6",0.341622345715501,"ENSG00000159409","F7/D6"
"ENSG00000158286 F7/D6",0.698846741574423,"ENSG00000158286","F7/D6"
"ENSG00000153956 F7/D6",0.114106882679263,"ENSG00000153956","F7/D6"
"ENSG00000238009 F7/D6",0.42295981314169,"ENSG00000238009","F7/D6"
"ENSG00000007376 F7/D6",0.322833115876129,"ENSG00000007376","F7/D6"
"ENSG00000132591 F7/D6",0.786184704482759,"ENSG00000132591","F7/D6"
"ENSG00000124541 F7/D6",0.412160041335978,"ENSG00000124541","F7/D6"
"ENSG00000260912 F7/D6",0.783248064030015,"ENSG00000260912","F7/D6"
"ENSG00000133069 F7/D6",0.482983471814431,"ENSG00000133069","F7/D6"
"ENSG00000171311 F7/D6",0.782970806898144,"ENSG00000171311","F7/D6"
"ENSG00000007255 F7/D6",0.0609177269298622,"ENSG00000007255","F7/D6"
"ENSG00000144535 F7/D6",0.453683249362744,"ENSG00000144535","F7/D6"
"ENSG00000164880 F7/D6",0.640796404737444,"ENSG00000164880","F7/D6"
"ENSG00000081019 F7/D6",0.0776106056287647,"ENSG00000081019","F7/D6"
"ENSG00000126001 F7/D6",0.177855230202227,"ENSG00000126001","F7/D6"
"ENSG00000269335 F7/D6",0.699538926746395,"ENSG00000269335","F7/D6"
"ENSG00000177144 F7/D6",0.141207817008683,"ENSG00000177144","F7/D6"
"ENSG00000065357 F7/D6",0.832641119433669,"ENSG00000065357","F7/D6"
"ENSG00000078804 F7/D6",0.987011444925535,"ENSG00000078804","F7/D6"
"ENSG00000131475 F7/D6",0.0187771697022606,"ENSG00000131475","F7/D6"
"ENSG00000127663 F7/D6",0.0329642088154169,"ENSG00000127663","F7/D6"
"ENSG00000067596 F7/D6",0.86096344104958,"ENSG00000067596","F7/D6"
"ENSG00000051180 F7/D6",0.695660146274275,"ENSG00000051180","F7/D6"
"ENSG00000105327 F7/D6",0.449952741387105,"ENSG00000105327","F7/D6"
"ENSG00000160613 F7/D6",0.653034542254761,"ENSG00000160613","F7/D6"
"ENSG00000177888 F7/D6",0.840277040349522,"ENSG00000177888","F7/D6"
"ENSG00000100239 F7/D6",0.293611909858559,"ENSG00000100239","F7/D6"
"ENSG00000260367 F7/D6",0.578847716025709,"ENSG00000260367","F7/D6"
"ENSG00000260103 F7/D6",0.609077121480673,"ENSG00000260103","F7/D6"
"ENSG00000115306 F7/D6",0.437427601970911,"ENSG00000115306","F7/D6"
"ENSG00000224897 F7/D6",0.313450667397573,"ENSG00000224897","F7/D6"
"ENSG00000263001 F7/D6",0.26099911488578,"ENSG00000263001","F7/D6"
"ENSG00000198783 F7/D6",0.245800964276622,"ENSG00000198783","F7/D6"
"ENSG00000167186 F7/D6",0.633469304019743,"ENSG00000167186","F7/D6"
"ENSG00000147364 F7/D6",0.946716619108772,"ENSG00000147364","F7/D6"
"ENSG00000178163 F7/D6",0.36077970808227,"ENSG00000178163","F7/D6"
"ENSG00000135837 F7/D6",0.881401117292572,"ENSG00000135837","F7/D6"
"ENSG00000110435 F7/D6",0.10330130832711,"ENSG00000110435","F7/D6"
"ENSG00000174004 F7/D6",0.186468272145892,"ENSG00000174004","F7/D6"
"ENSG00000244627 F7/D6",0.0252261738011891,"ENSG00000244627","F7/D6"
"ENSG00000198231 F7/D6",0.753789519397575,"ENSG00000198231","F7/D6"
"ENSG00000007384 F7/D6",0.491820680632917,"ENSG00000007384","F7/D6"
"ENSG00000156273 F7/D6",0.548385951706902,"ENSG00000156273","F7/D6"
"ENSG00000183763 F7/D6",0.106915361305282,"ENSG00000183763","F7/D6"
"ENSG00000144161 F7/D6",0.584095500284107,"ENSG00000144161","F7/D6"
"ENSG00000196418 F7/D6",0.312072161140308,"ENSG00000196418","F7/D6"
"ENSG00000223705 F7/D6",0.262771890340165,"ENSG00000223705","F7/D6"
"ENSG00000175711 F7/D6",0.268494002050416,"ENSG00000175711","F7/D6"
"ENSG00000198740 F7/D6",0.950364819919637,"ENSG00000198740","F7/D6"
"ENSG00000005075 F7/D6",0.519306191745222,"ENSG00000005075","F7/D6"
"ENSG00000171488 F7/D6",0.670196333296947,"ENSG00000171488","F7/D6"
"ENSG00000133773 F7/D6",0.0778010687503229,"ENSG00000133773","F7/D6"
"ENSG00000087053 F7/D6",0.0976313580858963,"ENSG00000087053","F7/D6"
"ENSG00000170759 F7/D6",0.32648894125241,"ENSG00000170759","F7/D6"
"ENSG00000168610 F7/D6",0.103184079982357,"ENSG00000168610","F7/D6"
"ENSG00000054267 F7/D6",0.0733890185429226,"ENSG00000054267","F7/D6"
"ENSG00000115568 F7/D6",0.513448516342846,"ENSG00000115568","F7/D6"
"ENSG00000108406 F7/D6",0.789634785703715,"ENSG00000108406","F7/D6"
"ENSG00000187801 F7/D6",0.706278657738339,"ENSG00000187801","F7/D6"
"ENSG00000270871 F7/D6",0.979584625254321,"ENSG00000270871","F7/D6"
"ENSG00000174405 F7/D6",0.339188493571632,"ENSG00000174405","F7/D6"
